hostname,value,timestamp
node_2,69.232454,1706712656
node_3,71.091986,1706712656
master,96.62472,1706712656
node_1,72.710218,1706712656
node_2,68.53269,1706712661
node_3,69.69091,1706712661
master,98.214188,1706712661
node_1,68.853188,1706712661
node_2,71.165396,1706712666
node_3,71.024608,1706712666
master,98.19359,1706712666
node_1,69.504552,1706712666
node_2,68.73875,1706712671
node_3,67.754404,1706712671
master,97.962794,1706712671
node_1,70.446236,1706712671
node_2,74.77012,1706712676
node_3,75.053124,1706712676
master,98.015312,1706712676
node_1,77.535966,1706712676
node_2,88.132678,1706712681
node_3,78.37599,1706712681
master,97.810966,1706712681
node_1,79.12499,1706712681
node_2,84.37412,1706712686
node_3,44.152388,1706712686
master,98.379386,1706712686
node_1,69.626054,1706712686
node_2,65.343186,1706712691
node_3,56.043772,1706712691
master,97.659244,1706712691
node_1,57.093776,1706712691
node_2,61.571814,1706712696
node_3,68.464078,1706712696
master,98.161672,1706712696
node_1,62.064036,1706712696
node_2,63.095796,1706712701
node_3,45.624262,1706712701
master,97.86102,1706712701
node_1,59.572976,1706712701
node_2,57.3409,1706712706
node_3,64.469182,1706712706
master,97.94439,1706712706
node_1,64.10871,1706712706
node_2,52.804236,1706712711
node_3,60.788128,1706712711
master,98.11148,1706712711
node_1,60.664278,1706712711
node_2,51.581148,1706712716
node_3,63.477928,1706712716
master,98.065308,1706712716
node_1,49.751048,1706712716
node_2,61.565836,1706712721
node_3,59.460558,1706712721
master,98.24509,1706712721
node_1,56.223018,1706712721
node_2,64.43469,1706712726
node_3,53.576968,1706712726
master,97.831164,1706712726
node_1,26.444878,1706712726
node_2,57.888528,1706712731
node_3,59.902478,1706712731
master,98.061612,1706712731
node_1,27.543212,1706712731
node_2,63.922654,1706712736
node_3,43.525226,1706712736
master,98.133158,1706712736
node_1,50.505314,1706712736
node_2,47.804382,1706712741
node_3,29.587162,1706712741
master,97.979644,1706712741
node_1,63.003886,1706712741
node_2,67.17139,1706712746
node_3,30.875558,1706712746
master,98.097292,1706712746
node_1,66.369412,1706712746
node_2,32.4032156,1706712751
node_3,28.551276,1706712751
master,97.827492,1706712751
node_1,76.247578,1706712751
node_2,47.869612,1706712756
node_3,58.919276,1706712756
master,97.979508,1706712756
node_1,67.093988,1706712756
node_2,43.360888,1706712761
node_3,58.198794,1706712761
master,97.946892,1706712761
node_1,68.220562,1706712761
node_2,37.70413,1706712766
node_3,43.969196,1706712766
master,98.096152,1706712766
node_1,68.37817,1706712766
node_2,55.985136,1706712771
node_3,60.667232,1706712771
master,97.821346,1706712771
node_1,66.806844,1706712771
node_2,36.293308,1706712776
node_3,71.301718,1706712776
master,98.115538,1706712776
node_1,67.251556,1706712776
node_2,28.9450478,1706712781
node_3,65.740422,1706712781
master,98.079626,1706712781
node_1,69.146576,1706712781
node_2,45.9510992,1706712786
node_3,54.531252,1706712786
master,98.059852,1706712786
node_1,68.693118,1706712786
node_2,63.107648,1706712791
node_3,60.530998,1706712791
master,97.895032,1706712791
node_1,69.31395,1706712791
node_2,66.521958,1706712796
node_3,72.405464,1706712796
master,97.86077,1706712796
node_1,71.31339,1706712796
node_2,75.96781,1706712801
node_3,67.736202,1706712801
master,97.845862,1706712801
node_1,67.04848,1706712801
node_2,60.121142,1706712806
node_3,59.866562,1706712806
master,97.843934,1706712806
node_1,71.569014,1706712806
node_2,66.692322,1706712811
node_3,66.60586,1706712811
master,97.713914,1706712811
node_1,66.372288,1706712811
node_2,64.52118,1706712816
node_3,46.258558,1706712816
master,97.894856,1706712816
node_1,70.08447,1706712816
node_2,62.77197,1706712821
node_3,66.8093,1706712821
master,98.09496,1706712821
node_1,66.54888,1706712821
node_2,64.463238,1706712826
node_3,67.5143,1706712826
master,97.738506,1706712826
node_1,71.64806,1706712826
node_2,68.577662,1706712831
node_3,68.265298,1706712831
master,97.89345,1706712831
node_1,66.236512,1706712831
node_2,64.171702,1706712836
node_3,67.063346,1706712836
master,98.09558,1706712836
node_1,88.77486,1706712836
node_2,68.389124,1706712841
node_3,61.282028,1706712841
master,98.16197,1706712841
node_1,92.190126,1706712841
node_2,66.024868,1706712846
node_3,67.523632,1706712846
master,97.961378,1706712846
node_1,96.428856,1706712846
node_2,69.017112,1706712851
node_3,66.314536,1706712851
master,98.02814,1706712851
node_1,88.929992,1706712851
node_2,67.633414,1706712856
node_3,67.109026,1706712856
master,97.666408,1706712856
node_1,96.576696,1706712856
node_2,69.19609,1706712861
node_3,67.976836,1706712861
master,98.077142,1706712861
node_1,92.657542,1706712861
node_2,63.57195,1706712866
node_3,68.864654,1706712866
master,97.943838,1706712866
node_1,94.157776,1706712866
node_2,66.009446,1706712871
node_3,85.070678,1706712871
master,98.060046,1706712871
node_1,83.469442,1706712871
node_2,69.724428,1706712876
node_3,27.472882,1706712876
master,98.048624,1706712876
node_1,30.896134,1706712876
node_2,66.88566,1706712881
node_3,27.678418,1706712881
master,98.22962,1706712881
node_1,27.501958,1706712881
node_2,88.651466,1706712886
node_3,26.73685,1706712886
master,97.997332,1706712886
node_1,29.99515,1706712886
node_2,92.515798,1706712891
node_3,27.897248,1706712891
master,97.689374,1706712891
node_1,26.621822,1706712891
node_2,94.825016,1706712896
node_3,27.617454,1706712896
master,97.913346,1706712896
node_1,30.365878,1706712896
node_2,88.41871,1706712901
node_3,29.02745,1706712901
master,98.018022,1706712901
node_1,26.502262,1706712901
node_2,83.577482,1706712906
node_3,27.350642,1706712906
master,98.22941,1706712906
node_1,30.623308,1706712906
node_2,84.530298,1706712911
node_3,29.197814,1706712911
master,97.59667,1706712911
node_1,26.32773,1706712911
node_2,95.679764,1706712916
node_3,26.555952,1706712916
master,97.747164,1706712916
node_1,29.883742,1706712916
node_2,91.485358,1706712921
node_3,27.713756,1706712921
master,98.046942,1706712921
node_1,27.08134,1706712921
node_2,96.63417,1706712926
node_3,27.891646,1706712926
master,98.348872,1706712926
node_1,30.002948,1706712926
node_2,89.463072,1706712931
node_3,27.524922,1706712931
master,97.829414,1706712931
node_1,27.86139,1706712931
node_2,91.702952,1706712936
node_3,28.536896,1706712936
master,98.06145,1706712936
node_1,30.116044,1706712936
node_2,90.332458,1706712941
node_3,28.24886,1706712941
master,98.11052,1706712941
node_1,26.797634,1706712941
node_2,95.426902,1706712946
node_3,27.88634,1706712946
master,98.028952,1706712946
node_1,28.124792,1706712946
node_2,91.497508,1706712951
node_3,26.78198,1706712951
master,97.944664,1706712951
node_1,27.502594,1706712951
node_2,96.02938,1706712956
node_3,30.014454,1706712956
master,97.91514,1706712956
node_1,29.378642,1706712956
node_2,90.554062,1706712961
node_3,28.329196,1706712961
master,97.863774,1706712961
node_1,28.712554,1706712961
node_2,93.316048,1706712966
node_3,29.557162,1706712966
master,97.996368,1706712966
node_1,29.062012,1706712966
node_2,88.694508,1706712971
node_3,28.018456,1706712971
master,97.94348,1706712971
node_1,27.853346,1706712971
node_2,95.315644,1706712976
