hostname,value,timestamp,id,name
node_1,20.3217496,1706664671,InOctets,received
node_1,-250.1594412,1706664671,OutOctets,sent
node_2,10.4202628,1706664671,InOctets,received
node_2,-262.6208025,1706664671,OutOctets,sent
master,773.75908,1706664671,InOctets,received
master,-450.585562,1706664671,OutOctets,sent
node_3,49.15124,1706664671,InOctets,received
node_3,-260.441737,1706664671,OutOctets,sent
node_1,24.1552098,1706664676,InOctets,received
node_1,-251.6293187,1706664676,OutOctets,sent
node_2,34.1179726,1706664676,InOctets,received
node_2,-266.7103888,1706664676,OutOctets,sent
master,28.111746,1706664676,InOctets,received
master,-402.4360724,1706664676,OutOctets,sent
node_3,26.2443032,1706664676,InOctets,received
node_3,-254.2679518,1706664676,OutOctets,sent
node_1,46.280617,1706664681,InOctets,received
node_1,-256.0803716,1706664681,OutOctets,sent
node_2,35.2537032,1706664681,InOctets,received
node_2,-268.4260464,1706664681,OutOctets,sent
master,30.097318,1706664681,InOctets,received
master,-442.657562,1706664681,OutOctets,sent
node_3,18.0080102,1706664681,InOctets,received
node_3,-253.7922306,1706664681,OutOctets,sent
node_1,16.801007,1706664686,InOctets,received
node_1,-248.3694544,1706664686,OutOctets,sent
node_2,27.444777,1706664686,InOctets,received
node_2,-263.5723476,1706664686,OutOctets,sent
master,17.5851192,1706664686,InOctets,received
master,-392.1477372,1706664686,OutOctets,sent
node_3,14.3879928,1706664686,InOctets,received
node_3,-250.3662153,1706664686,OutOctets,sent
node_1,43.647005,1706664691,InOctets,received
node_1,-262.7767286,1706664691,OutOctets,sent
node_2,9.952531,1706664691,InOctets,received
node_2,-263.2942011,1706664691,OutOctets,sent
master,37.226316,1706664691,InOctets,received
master,-439.317078,1706664691,OutOctets,sent
node_3,43.510228,1706664691,InOctets,received
node_3,-260.1868144,1706664691,OutOctets,sent
node_1,13.9271006,1706664696,InOctets,received
node_1,-248.5096093,1706664696,OutOctets,sent
node_2,24.5016496,1706664696,InOctets,received
node_2,-264.0946004,1706664696,OutOctets,sent
master,17.2512534,1706664696,InOctets,received
master,-392.5318362,1706664696,OutOctets,sent
node_3,14.2674256,1706664696,InOctets,received
node_3,-250.8651616,1706664696,OutOctets,sent
node_1,22.5839602,1706664701,InOctets,received
node_1,-248.5166214,1706664701,OutOctets,sent
node_2,14.2811336,1706664701,InOctets,received
node_2,-262.365131,1706664701,OutOctets,sent
master,20.9213838,1706664701,InOctets,received
master,-392.922931,1706664701,OutOctets,sent
node_3,25.7719188,1706664701,InOctets,received
node_3,-254.1770084,1706664701,OutOctets,sent
node_1,30.54507,1706664706,InOctets,received
node_1,-263.142014,1706664706,OutOctets,sent
node_2,37.2458114,1706664706,InOctets,received
node_2,-270.828473,1706664706,OutOctets,sent
master,44.4160148,1706664706,InOctets,received
master,-423.68874,1706664706,OutOctets,sent
node_3,17.1915462,1706664706,InOctets,received
node_3,-255.4223819,1706664706,OutOctets,sent
node_1,19.6998108,1706664711,InOctets,received
node_1,-248.4419816,1706664711,OutOctets,sent
node_2,9.263202,1706664711,InOctets,received
node_2,-260.3472072,1706664711,OutOctets,sent
master,19.1752344,1706664711,InOctets,received
master,-393.6956039,1706664711,OutOctets,sent
node_3,24.244824,1706664711,InOctets,received
node_3,-254.4928674,1706664711,OutOctets,sent
node_1,27.8650242,1706664716,InOctets,received
node_1,-254.934401,1706664716,OutOctets,sent
node_2,43.534318,1706664716,InOctets,received
node_2,-270.9135884,1706664716,OutOctets,sent
master,34.612096,1706664716,InOctets,received
master,-399.35302,1706664716,OutOctets,sent
node_3,28.0663344,1706664716,InOctets,received
node_3,-256.1835688,1706664716,OutOctets,sent
node_1,39.879336,1706664721,InOctets,received
node_1,-259.3360108,1706664721,OutOctets,sent
node_2,23.8614286,1706664721,InOctets,received
node_2,-268.407996,1706664721,OutOctets,sent
master,32.1616668,1706664721,InOctets,received
master,-405.163503,1706664721,OutOctets,sent
node_3,38.067498,1706664721,InOctets,received
node_3,-263.0995248,1706664721,OutOctets,sent
node_1,9.9834674,1706664726,InOctets,received
node_1,-249.1792,1706664726,OutOctets,sent
node_2,26.3272962,1706664726,InOctets,received
node_2,-271.9202454,1706664726,OutOctets,sent
master,27.4071486,1706664726,InOctets,received
master,-408.3205754,1706664726,OutOctets,sent
node_3,20.5431224,1706664726,InOctets,received
node_3,-251.8736654,1706664726,OutOctets,sent
node_1,25.0827458,1706664731,InOctets,received
node_1,-249.4224,1706664731,OutOctets,sent
node_2,31.3196264,1706664731,InOctets,received
node_2,-264.9469524,1706664731,OutOctets,sent
master,20.72616,1706664731,InOctets,received
master,-408.2414726,1706664731,OutOctets,sent
node_3,19.010785,1706664731,InOctets,received
node_3,-253.7106324,1706664731,OutOctets,sent
node_1,20.4076604,1706664736,InOctets,received
node_1,-252.3663942,1706664736,OutOctets,sent
node_2,34.1779804,1706664736,InOctets,received
node_2,-268.6866956,1706664736,OutOctets,sent
master,31.42489,1706664736,InOctets,received
master,-400.7931914,1706664736,OutOctets,sent
node_3,26.059988,1706664736,InOctets,received
node_3,-254.5113163,1706664736,OutOctets,sent
node_1,28.6525714,1706664741,InOctets,received
node_1,-249.6096,1706664741,OutOctets,sent
node_2,15.1199304,1706664741,InOctets,received
node_2,-260.9197141,1706664741,OutOctets,sent
master,19.1518226,1706664741,InOctets,received
master,-390.9879195,1706664741,OutOctets,sent
node_3,21.0663352,1706664741,InOctets,received
node_3,-252.4517327,1706664741,OutOctets,sent
node_1,19.5941642,1706664746,InOctets,received
node_1,-249.3232114,1706664746,OutOctets,sent
node_2,44.707344,1706664746,InOctets,received
node_2,-266.604587,1706664746,OutOctets,sent
master,38.658922,1706664746,InOctets,received
master,-436.0052458,1706664746,OutOctets,sent
node_3,61.3001854,1706664746,InOctets,received
node_3,-260.0302775,1706664746,OutOctets,sent
node_1,30.1012,1706664751,InOctets,received
node_1,-251.3679892,1706664751,OutOctets,sent
node_2,30.5017134,1706664751,InOctets,received
node_2,-266.6866257,1706664751,OutOctets,sent
master,25.86693,1706664751,InOctets,received
master,-409.0738336,1706664751,OutOctets,sent
node_3,18.8407314,1706664751,InOctets,received
node_3,-253.3027106,1706664751,OutOctets,sent
node_1,11.24307,1706664756,InOctets,received
node_1,-249.3135826,1706664756,OutOctets,sent
node_2,22.7426712,1706664756,InOctets,received
node_2,-264.6641182,1706664756,OutOctets,sent
master,20.1829358,1706664756,InOctets,received
master,-391.3113824,1706664756,OutOctets,sent
node_3,23.2336558,1706664756,InOctets,received
node_3,-253.0004725,1706664756,OutOctets,sent
node_1,23.3714454,1706664761,InOctets,received
node_1,-248.92168,1706664761,OutOctets,sent
node_2,14.258652,1706664761,InOctets,received
node_2,-261.0862851,1706664761,OutOctets,sent
master,21.8704302,1706664761,InOctets,received
master,-415.052154,1706664761,OutOctets,sent
node_3,34.5373536,1706664761,InOctets,received
node_3,-256.0155428,1706664761,OutOctets,sent
node_1,31.5647338,1706664766,InOctets,received
node_1,-254.239484,1706664766,OutOctets,sent
node_2,22.5947396,1706664766,InOctets,received
node_2,-265.9739106,1706664766,OutOctets,sent
master,24.133413,1706664766,InOctets,received
master,-402.683369,1706664766,OutOctets,sent
node_3,17.3978102,1706664766,InOctets,received
node_3,-252.7919194,1706664766,OutOctets,sent
node_1,43.8884902,1706664771,InOctets,received
node_1,-253.4663904,1706664771,OutOctets,sent
node_2,13.2947798,1706664771,InOctets,received
node_2,-261.1189194,1706664771,OutOctets,sent
master,21.4136946,1706664771,InOctets,received
master,-418.9316588,1706664771,OutOctets,sent
node_3,17.7857936,1706664771,InOctets,received
node_3,-252.3247966,1706664771,OutOctets,sent
node_1,35.3858524,1706664776,InOctets,received
node_1,-256.1468406,1706664776,OutOctets,sent
node_2,39.519426,1706664776,InOctets,received
node_2,-274.5903222,1706664776,OutOctets,sent
master,41.487796,1706664776,InOctets,received
master,-407.662474,1706664776,OutOctets,sent
node_3,33.9855056,1706664776,InOctets,received
node_3,-258.351725,1706664776,OutOctets,sent
node_1,34.3917356,1706664781,InOctets,received
node_1,-255.0426572,1706664781,OutOctets,sent
node_2,27.1744356,1706664781,InOctets,received
node_2,-274.017682,1706664781,OutOctets,sent
master,40.605182,1706664781,InOctets,received
master,-406.347404,1706664781,OutOctets,sent
node_3,27.8700128,1706664781,InOctets,received
node_3,-255.7014706,1706664781,OutOctets,sent
node_1,22.7867438,1706664786,InOctets,received
node_1,-250.8357524,1706664786,OutOctets,sent
node_2,25.576343,1706664786,InOctets,received
node_2,-265.3235268,1706664786,OutOctets,sent
master,25.2020438,1706664786,InOctets,received
master,-405.405374,1706664786,OutOctets,sent
node_3,20.8523118,1706664786,InOctets,received
node_3,-253.7919338,1706664786,OutOctets,sent
node_1,16.2305576,1706664791,InOctets,received
node_1,-248.1216,1706664791,OutOctets,sent
node_2,18.8302658,1706664791,InOctets,received
node_2,-262.1884903,1706664791,OutOctets,sent
master,15.9005426,1706664791,InOctets,received
master,-398.1489847,1706664791,OutOctets,sent
node_3,16.7953382,1706664791,InOctets,received
node_3,-251.2309854,1706664791,OutOctets,sent
node_1,31.1173006,1706664796,InOctets,received
node_1,-260.2927944,1706664796,OutOctets,sent
node_2,46.3919644,1706664796,InOctets,received
node_2,-270.528892,1706664796,OutOctets,sent
master,41.738252,1706664796,InOctets,received
master,-415.661324,1706664796,OutOctets,sent
node_3,28.3093344,1706664796,InOctets,received
node_3,-256.5779268,1706664796,OutOctets,sent
node_1,17.1575196,1706664801,InOctets,received
node_1,-248.16,1706664801,OutOctets,sent
node_2,19.399062,1706664801,InOctets,received
node_2,-262.0167148,1706664801,OutOctets,sent
master,14.5369742,1706664801,InOctets,received
master,-393.4979457,1706664801,OutOctets,sent
node_3,17.2026018,1706664801,InOctets,received
node_3,-250.9345866,1706664801,OutOctets,sent
node_1,20.8229286,1706664806,InOctets,received
node_1,-250.6847882,1706664806,OutOctets,sent
node_2,12.3151018,1706664806,InOctets,received
node_2,-262.8111997,1706664806,OutOctets,sent
master,22.8805088,1706664806,InOctets,received
master,-392.467316,1706664806,OutOctets,sent
node_3,22.0276538,1706664806,InOctets,received
node_3,-253.9022134,1706664806,OutOctets,sent
node_1,19.580778,1706664811,InOctets,received
node_1,-250.5600024,1706664811,OutOctets,sent
node_2,52.8234818,1706664811,InOctets,received
node_2,-271.219198,1706664811,OutOctets,sent
master,26.0090956,1706664811,InOctets,received
master,-422.766768,1706664811,OutOctets,sent
node_3,19.6241494,1706664811,InOctets,received
node_3,-253.2485502,1706664811,OutOctets,sent
node_1,18.241259,1706664816,InOctets,received
node_1,-250.6335914,1706664816,OutOctets,sent
node_2,10.6008178,1706664816,InOctets,received
node_2,-262.9455993,1706664816,OutOctets,sent
master,24.6910486,1706664816,InOctets,received
master,-393.290228,1706664816,OutOctets,sent
node_3,21.7707122,1706664816,InOctets,received
node_3,-260.8552902,1706664816,OutOctets,sent
node_1,18.7273388,1706664821,InOctets,received
node_1,-248.016,1706664821,OutOctets,sent
node_2,26.994335,1706664821,InOctets,received
node_2,-263.1599978,1706664821,OutOctets,sent
master,37.271026,1706664821,InOctets,received
master,-443.467748,1706664821,OutOctets,sent
node_3,67.619224,1706664821,InOctets,received
node_3,-267.8179584,1706664821,OutOctets,sent
node_1,20.9201114,1706664826,InOctets,received
node_1,-252.094419,1706664826,OutOctets,sent
node_2,13.0960346,1706664826,InOctets,received
node_2,-265.0815994,1706664826,OutOctets,sent
master,28.7050234,1706664826,InOctets,received
master,-396.669036,1706664826,OutOctets,sent
node_3,26.0870176,1706664826,InOctets,received
node_3,-256.0618817,1706664826,OutOctets,sent
node_1,371.3496042,1706664831,InOctets,received
node_1,-269.656,1706664831,OutOctets,sent
node_2,31.2720152,1706664831,InOctets,received
node_2,-265.8560102,1706664831,OutOctets,sent
master,45.0401698,1706664831,InOctets,received
master,-767.816826,1706664831,OutOctets,sent
node_3,26.3864848,1706664831,InOctets,received
node_3,-254.5110428,1706664831,OutOctets,sent
node_1,60.0759454,1706664836,InOctets,received
node_1,-261.7920064,1706664836,OutOctets,sent
node_2,31.2204944,1706664836,InOctets,received
node_2,-268.5834148,1706664836,OutOctets,sent
master,46.250396,1706664836,InOctets,received
master,-428.086336,1706664836,OutOctets,sent
node_3,39.8916482,1706664836,InOctets,received
node_3,-260.8237762,1706664836,OutOctets,sent
node_1,70.1882234,1706664841,InOctets,received
node_1,-282.019923,1706664841,OutOctets,sent
node_2,45.207078,1706664841,InOctets,received
node_2,-279.0069764,1706664841,OutOctets,sent
master,46.235648,1706664841,InOctets,received
master,-429.97841,1706664841,OutOctets,sent
node_3,40.467428,1706664841,InOctets,received
node_3,-268.2045112,1706664841,OutOctets,sent
node_1,29.4651094,1706664846,InOctets,received
node_1,-252.52088,1706664846,OutOctets,sent
node_2,12.71083,1706664846,InOctets,received
node_2,-263.0537906,1706664846,OutOctets,sent
master,23.4997,1706664846,InOctets,received
master,-399.71992,1706664846,OutOctets,sent
node_3,21.0475394,1706664846,InOctets,received
node_3,-253.3984062,1706664846,OutOctets,sent
node_1,17.0503986,1706664851,InOctets,received
node_1,-248.016,1706664851,OutOctets,sent
node_2,26.0027358,1706664851,InOctets,received
node_2,-264.149386,1706664851,OutOctets,sent
master,17.8185632,1706664851,InOctets,received
master,-399.635074,1706664851,OutOctets,sent
node_3,18.0429596,1706664851,InOctets,received
node_3,-250.8293013,1706664851,OutOctets,sent
node_1,35.7656258,1706664856,InOctets,received
node_1,-254.8623957,1706664856,OutOctets,sent
node_2,26.7354298,1706664856,InOctets,received
node_2,-266.7452628,1706664856,OutOctets,sent
master,39.2479432,1706664856,InOctets,received
master,-411.678144,1706664856,OutOctets,sent
node_3,30.1941918,1706664856,InOctets,received
node_3,-263.3551212,1706664856,OutOctets,sent
node_1,16.0916434,1706664861,InOctets,received
node_1,-248.016,1706664861,OutOctets,sent
node_2,24.5822388,1706664861,InOctets,received
node_2,-263.8131358,1706664861,OutOctets,sent
master,15.7852446,1706664861,InOctets,received
master,-399.205046,1706664861,OutOctets,sent
node_3,16.0731604,1706664861,InOctets,received
node_3,-251.2885081,1706664861,OutOctets,sent
node_1,18.4359412,1706664866,InOctets,received
node_1,-250.6176,1706664866,OutOctets,sent
node_2,9.3021452,1706664866,InOctets,received
node_2,-262.0524276,1706664866,OutOctets,sent
master,18.8368054,1706664866,InOctets,received
master,-400.1314249,1706664866,OutOctets,sent
node_3,18.9879616,1706664866,InOctets,received
node_3,-253.6371363,1706664866,OutOctets,sent
node_2,27.8294894,1706664871,InOctets,received
node_2,-265.8355838,1706664871,OutOctets,sent
node_1,19.5695176,1706664871,InOctets,received
node_1,-250.0703986,1706664871,OutOctets,sent
master,22.502756,1706664871,InOctets,received
master,-402.584214,1706664871,OutOctets,sent
node_3,20.6038682,1706664871,InOctets,received
node_3,-253.574347,1706664871,OutOctets,sent
node_1,27.199017,1706664876,InOctets,received
node_1,-252.2495856,1706664876,OutOctets,sent
node_2,10.4544152,1706664876,InOctets,received
node_2,-261.7545145,1706664876,OutOctets,sent
master,21.4172432,1706664876,InOctets,received
master,-402.497733,1706664876,OutOctets,sent
node_3,19.8501564,1706664876,InOctets,received
node_3,-254.1751912,1706664876,OutOctets,sent
node_1,15.855686,1706664881,InOctets,received
node_1,-248.016,1706664881,OutOctets,sent
node_2,38.620508,1706664881,InOctets,received
node_2,-266.9315454,1706664881,OutOctets,sent
master,18.4923068,1706664881,InOctets,received
master,-409.829234,1706664881,OutOctets,sent
node_3,15.6931834,1706664881,InOctets,received
node_3,-250.9342251,1706664881,OutOctets,sent
node_1,19.6268766,1706664886,InOctets,received
node_1,-250.2340528,1706664886,OutOctets,sent
node_2,16.4831214,1706664886,InOctets,received
node_2,-263.2275356,1706664886,OutOctets,sent
master,23.9679224,1706664886,InOctets,received
master,-397.942682,1706664886,OutOctets,sent
node_3,20.5910094,1706664886,InOctets,received
node_3,-254.0770735,1706664886,OutOctets,sent
node_1,19.6391622,1706664891,InOctets,received
node_1,-248.729152,1706664891,OutOctets,sent
node_2,29.1540344,1706664891,InOctets,received
node_2,-265.6240014,1706664891,OutOctets,sent
