hostname,value,timestamp,id,name
node_1,11.6383998,1706561261,InOctets,received
node_1,-235.264,1706561261,OutOctets,sent
node_2,19.5872004,1706561261,InOctets,received
node_2,-249.9472098,1706561261,OutOctets,sent
master,14.1177588,1706561261,InOctets,received
master,-379.7222802,1706561261,OutOctets,sent
node_3,3.3418491,1706561261,InOctets,received
node_3,-237.1225486,1706561261,OutOctets,sent
node_1,17.6500238,1706561266,InOctets,received
node_1,-236.8091748,1706561266,OutOctets,sent
node_2,8.1035801,1706561266,InOctets,received
node_2,-248.502339,1706561266,OutOctets,sent
master,18.6280298,1706561266,InOctets,received
master,-395.3229436,1706561266,OutOctets,sent
node_3,30.5625154,1706561266,InOctets,received
node_3,-241.670479,1706561266,OutOctets,sent
node_1,23.722372,1706561271,InOctets,received
node_1,-239.3556322,1706561271,OutOctets,sent
node_2,57.089192,1706561271,InOctets,received
node_2,-259.0460334,1706561271,OutOctets,sent
master,33.354142,1706561271,InOctets,received
master,-408.304838,1706561271,OutOctets,sent
node_3,17.0327226,1706561271,InOctets,received
node_3,-241.5062902,1706561271,OutOctets,sent
node_1,17.7908044,1706561276,InOctets,received
node_1,-235.928,1706561276,OutOctets,sent
node_2,11.8520302,1706561276,InOctets,received
node_2,-248.1636128,1706561276,OutOctets,sent
master,16.9842182,1706561276,InOctets,received
master,-382.5017948,1706561276,OutOctets,sent
node_3,26.0895812,1706561276,InOctets,received
node_3,-240.120872,1706561276,OutOctets,sent
node_1,17.1216,1706561281,InOctets,received
node_1,-241.4879964,1706561281,OutOctets,sent
node_2,25.512,1706561281,InOctets,received
node_2,-254.9136022,1706561281,OutOctets,sent
master,17.6672302,1706561281,InOctets,received
master,-387.579202,1706561281,OutOctets,sent
node_3,8.9321514,1706561281,InOctets,received
node_3,-242.1962271,1706561281,OutOctets,sent
node_1,44.1984014,1706561286,InOctets,received
node_1,-240.5967904,1706561286,OutOctets,sent
node_2,1.5136,1706561286,InOctets,received
node_2,-245.1392131,1706561286,OutOctets,sent
master,15.1454734,1706561286,InOctets,received
master,-412.226372,1706561286,OutOctets,sent
node_3,17.7850572,1706561286,InOctets,received
node_3,-237.5096395,1706561286,OutOctets,sent
node_1,20.5196022,1706561291,InOctets,received
node_1,-238.089595,1706561291,OutOctets,sent
node_2,28.182036,1706561291,InOctets,received
node_2,-252.628798,1706561291,OutOctets,sent
master,24.269485,1706561291,InOctets,received
master,-387.054532,1706561291,OutOctets,sent
node_3,12.8470834,1706561291,InOctets,received
node_3,-239.9006867,1706561291,OutOctets,sent
node_1,9.821818,1706561296,InOctets,received
node_1,-233.1664,1706561296,OutOctets,sent
node_2,1.6284383,1706561296,InOctets,received
node_2,-244.6720032,1706561296,OutOctets,sent
master,7.4149646,1706561296,InOctets,received
master,-377.7079304,1706561296,OutOctets,sent
node_3,17.9540225,1706561296,InOctets,received
node_3,-237.0784475,1706561296,OutOctets,sent
node_1,12.415379,1706561301,InOctets,received
node_1,-235.9424028,1706561301,OutOctets,sent
node_2,17.307055,1706561301,InOctets,received
node_2,-249.7160994,1706561301,OutOctets,sent
master,16.6944532,1706561301,InOctets,received
master,-381.238454,1706561301,OutOctets,sent
node_3,4.355785,1706561301,InOctets,received
node_3,-237.0211347,1706561301,OutOctets,sent
node_1,10.0864001,1706561306,InOctets,received
node_1,-233.0128,1706561306,OutOctets,sent
node_2,5.2328673,1706561306,InOctets,received
node_2,-245.264713,1706561306,OutOctets,sent
master,8.7236426,1706561306,InOctets,received
master,-382.217552,1706561306,OutOctets,sent
node_3,18.6219049,1706561306,InOctets,received
node_3,-237.5770908,1706561306,OutOctets,sent
node_1,12.9343992,1706561311,InOctets,received
node_1,-236.4543978,1706561311,OutOctets,sent
node_2,25.4326404,1706561311,InOctets,received
node_2,-252.0571566,1706561311,OutOctets,sent
master,15.9094926,1706561311,InOctets,received
master,-388.018434,1706561311,OutOctets,sent
node_3,3.7593183,1706561311,InOctets,received
node_3,-237.4636311,1706561311,OutOctets,sent
node_1,11.7823996,1706561316,InOctets,received
node_1,-240.0223972,1706561316,OutOctets,sent
node_2,4.9977578,1706561316,InOctets,received
node_2,-245.7988441,1706561316,OutOctets,sent
master,15.9649298,1706561316,InOctets,received
master,-384.058588,1706561316,OutOctets,sent
node_3,18.780286,1706561316,InOctets,received
node_3,-238.3958234,1706561316,OutOctets,sent
node_1,12.6080004,1706561321,InOctets,received
node_1,-235.3696,1706561321,OutOctets,sent
node_2,17.1670482,1706561321,InOctets,received
node_2,-249.3544842,1706561321,OutOctets,sent
master,14.2494854,1706561321,InOctets,received
master,-379.888656,1706561321,OutOctets,sent
node_3,3.6298261,1706561321,InOctets,received
node_3,-235.9935694,1706561321,OutOctets,sent
node_1,15.877206,1706561326,InOctets,received
node_1,-235.2411648,1706561326,OutOctets,sent
node_2,9.716865,1706561326,InOctets,received
node_2,-247.5259214,1706561326,OutOctets,sent
master,14.778558,1706561326,InOctets,received
master,-383.89276,1706561326,OutOctets,sent
node_3,22.815346,1706561326,InOctets,received
node_3,-240.0291228,1706561326,OutOctets,sent
node_1,23.2199838,1706561331,InOctets,received
node_1,-239.7680234,1706561331,OutOctets,sent
node_2,25.8236124,1706561331,InOctets,received
node_2,-252.4924587,1706561331,OutOctets,sent
master,30.52116,1706561331,InOctets,received
master,-405.977632,1706561331,OutOctets,sent
node_3,40.813891,1706561331,InOctets,received
node_3,-246.1737302,1706561331,OutOctets,sent
node_1,17.5493642,1706561336,InOctets,received
node_1,-236.1712168,1706561336,OutOctets,sent
node_2,33.145424,1706561336,InOctets,received
node_2,-252.8135474,1706561336,OutOctets,sent
master,23.5309834,1706561336,InOctets,received
master,-404.998158,1706561336,OutOctets,sent
node_3,26.8452478,1706561336,InOctets,received
node_3,-241.6937586,1706561336,OutOctets,sent
node_1,12.9550476,1706561341,InOctets,received
node_1,-237.1028006,1706561341,OutOctets,sent
node_2,22.9226305,1706561341,InOctets,received
node_2,-251.1501982,1706561341,OutOctets,sent
master,15.4311498,1706561341,InOctets,received
master,-386.364142,1706561341,OutOctets,sent
node_3,3.5140039,1706561341,InOctets,received
node_3,-237.3932382,1706561341,OutOctets,sent
node_1,9.9487996,1706561346,InOctets,received
node_1,-233.5087944,1706561346,OutOctets,sent
node_2,10.3236226,1706561346,InOctets,received
node_2,-247.6505906,1706561346,OutOctets,sent
master,13.884529,1706561346,InOctets,received
master,-409.05034,1706561346,OutOctets,sent
node_3,28.2456846,1706561346,InOctets,received
node_3,-239.7677592,1706561346,OutOctets,sent
node_1,46.4352002,1706561351,InOctets,received
node_1,-244.1168014,1706561351,OutOctets,sent
node_2,18.5596526,1706561351,InOctets,received
node_2,-250.5015114,1706561351,OutOctets,sent
master,28.0243492,1706561351,InOctets,received
master,-403.465732,1706561351,OutOctets,sent
node_3,10.7585602,1706561351,InOctets,received
node_3,-238.6069756,1706561351,OutOctets,sent
node_1,9.8742272,1706561356,InOctets,received
node_1,-233.1663864,1706561356,OutOctets,sent
node_2,10.0700302,1706561356,InOctets,received
node_2,-247.2217097,1706561356,OutOctets,sent
master,11.194442,1706561356,InOctets,received
master,-387.552696,1706561356,OutOctets,sent
node_3,18.935268,1706561356,InOctets,received
node_3,-238.3528754,1706561356,OutOctets,sent
node_1,11.445773,1706561361,InOctets,received
node_1,-235.8368107,1706561361,OutOctets,sent
node_2,9.5911185,1706561361,InOctets,received
node_2,-246.5456119,1706561361,OutOctets,sent
master,10.5472054,1706561361,InOctets,received
master,-371.731104,1706561361,OutOctets,sent
node_3,1.5045878,1706561361,InOctets,received
node_3,-234.6641935,1706561361,OutOctets,sent
node_1,9.6512004,1706561366,InOctets,received
node_1,-232.9071874,1706561366,OutOctets,sent
node_2,11.5440002,1706561366,InOctets,received
node_2,-248.5408088,1706561366,OutOctets,sent
master,13.5284788,1706561366,InOctets,received
master,-392.63689,1706561366,OutOctets,sent
node_3,19.738867,1706561366,InOctets,received
node_3,-239.407842,1706561366,OutOctets,sent
node_1,20.4957338,1706561371,InOctets,received
node_1,-237.4182066,1706561371,OutOctets,sent
node_2,10.4879987,1706561371,InOctets,received
node_2,-247.1151926,1706561371,OutOctets,sent
master,16.8473492,1706561371,InOctets,received
master,-381.53988,1706561371,OutOctets,sent
node_3,5.5054906,1706561371,InOctets,received
node_3,-242.9438202,1706561371,OutOctets,sent
node_1,10.9570657,1706561376,InOctets,received
node_1,-234.4025933,1706561376,OutOctets,sent
node_2,11.8512006,1706561376,InOctets,received
node_2,-248.9695958,1706561376,OutOctets,sent
master,14.0517314,1706561376,InOctets,received
master,-390.630502,1706561376,OutOctets,sent
node_3,19.7205186,1706561376,InOctets,received
node_3,-239.8629606,1706561376,OutOctets,sent
node_1,10.813226,1706561381,InOctets,received
node_1,-234.67818,1706561381,OutOctets,sent
node_2,9.1343986,1706561381,InOctets,received
node_2,-246.0784098,1706561381,OutOctets,sent
master,7.2675232,1706561381,InOctets,received
master,-371.43017,1706561381,OutOctets,sent
node_3,1.4603053,1706561381,InOctets,received
node_3,-234.6602812,1706561381,OutOctets,sent
node_1,18.0637398,1706561386,InOctets,received
node_1,-236.9262548,1706561386,OutOctets,sent
node_2,26.4541304,1706561386,InOctets,received
node_2,-253.144449,1706561386,OutOctets,sent
master,25.373512,1706561386,InOctets,received
master,-403.953232,1706561386,OutOctets,sent
node_3,26.0008682,1706561386,InOctets,received
node_3,-242.5968298,1706561386,OutOctets,sent
node_1,23.662189,1706561391,InOctets,received
node_1,-238.558686,1706561391,OutOctets,sent
node_2,23.5639488,1706561391,InOctets,received
node_2,-250.1243524,1706561391,OutOctets,sent
master,21.5524574,1706561391,InOctets,received
master,-375.242671,1706561391,OutOctets,sent
node_3,15.4333898,1706561391,InOctets,received
node_3,-238.9383598,1706561391,OutOctets,sent
node_1,19.2146375,1706561396,InOctets,received
node_1,-237.0401008,1706561396,OutOctets,sent
node_2,21.4018712,1706561396,InOctets,received
node_2,-251.5924868,1706561396,OutOctets,sent
master,23.3246422,1706561396,InOctets,received
master,-394.097904,1706561396,OutOctets,sent
node_3,28.710832,1706561396,InOctets,received
node_3,-242.165657,1706561396,OutOctets,sent
node_1,16.7866788,1706561401,InOctets,received
node_1,-240.4479042,1706561401,OutOctets,sent
node_2,15.2440503,1706561401,InOctets,received
node_2,-251.146721,1706561401,OutOctets,sent
master,10.2906701,1706561401,InOctets,received
master,-374.4643403,1706561401,OutOctets,sent
node_3,6.7957451,1706561401,InOctets,received
node_3,-239.9967948,1706561401,OutOctets,sent
node_1,10.0547304,1706561406,InOctets,received
node_1,-234.3088858,1706561406,OutOctets,sent
node_2,37.8703988,1706561406,InOctets,received
node_2,-255.5632034,1706561406,OutOctets,sent
master,21.7511386,1706561406,InOctets,received
master,-417.31243,1706561406,OutOctets,sent
node_3,19.739663,1706561406,InOctets,received
node_3,-239.411662,1706561406,OutOctets,sent
node_1,19.1900818,1706561411,InOctets,received
node_1,-237.29174,1706561411,OutOctets,sent
node_2,17.4447997,1706561411,InOctets,received
node_2,-249.0767972,1706561411,OutOctets,sent
master,21.4183736,1706561411,InOctets,received
master,-398.7941208,1706561411,OutOctets,sent
node_3,36.27841,1706561411,InOctets,received
node_3,-243.4459468,1706561411,OutOctets,sent
node_1,8.2365162,1706561416,InOctets,received
node_1,-233.507623,1706561416,OutOctets,sent
node_2,11.6296776,1706561416,InOctets,received
node_2,-248.54081,1706561416,OutOctets,sent
master,15.7109492,1706561416,InOctets,received
master,-393.5187886,1706561416,OutOctets,sent
node_3,20.0745038,1706561416,InOctets,received
node_3,-239.963213,1706561416,OutOctets,sent
node_1,38.1526024,1706561421,InOctets,received
node_1,-239.7526466,1706561421,OutOctets,sent
node_2,11.3783236,1706561421,InOctets,received
node_2,-253.1647866,1706561421,OutOctets,sent
master,20.2563512,1706561421,InOctets,received
master,-403.0665237,1706561421,OutOctets,sent
