hostname,value,timestamp,id
master,367.154452,1696164296,InSegs
master,-475.25396,1696164296,OutSegs
node_3,40.9762,1696164296,InSegs
node_3,-114.97502,1696164296,OutSegs
node_2,30.8726598,1696164296,InSegs
node_2,-113.2714404,1696164296,OutSegs
node_1,105.1239724,1696164296,InSegs
node_1,-164.4813784,1696164296,OutSegs
master,269.722446,1696164301,InSegs
master,-406.539734,1696164301,OutSegs
node_3,158.0237952,1696164301,InSegs
node_3,-225.624984,1696164301,OutSegs
node_2,173.4552298,1696164301,InSegs
node_2,-252.51109,1696164301,OutSegs
node_1,164.407662,1696164301,InSegs
node_1,-228.385154,1696164301,OutSegs
master,79.8722022,1696164306,InSegs
master,-174.967872,1696164306,OutSegs
node_3,53.4000006,1696164306,InSegs
node_3,-127.8000162,1696164306,OutSegs
node_2,47.470388,1696164306,InSegs
node_2,-130.45148,1696164306,OutSegs
node_1,27.0811666,1696164306,InSegs
node_1,-91.7036822,1696164306,OutSegs
master,269.433196,1696164311,InSegs
master,-410.872178,1696164311,OutSegs
node_3,146.5999976,1696164311,InSegs
node_3,-215.200005,1696164311,OutSegs
node_2,150.7296112,1696164311,InSegs
node_2,-231.348542,1696164311,OutSegs
node_1,199.936838,1696164311,InSegs
node_1,-262.581964,1696164311,OutSegs
master,109.257896,1696164316,InSegs
master,-198.318636,1696164316,OutSegs
node_3,134.5572444,1696164316,InSegs
node_3,-207.3079188,1696164316,OutSegs
node_2,53.6000088,1696164316,InSegs
node_2,-136.799987,1696164316,OutSegs
node_1,25.2907829,1696164316,InSegs
node_1,-91.1793817,1696164316,OutSegs
master,290.347596,1696164321,InSegs
master,-434.52318,1696164321,OutSegs
node_3,62.6427501,1696164321,InSegs
node_3,-134.4168299,1696164321,OutSegs
node_2,154.3999916,1696164321,InSegs
node_2,-230.9999978,1696164321,OutSegs
node_1,187.372382,1696164321,InSegs
node_1,-252.038674,1696164321,OutSegs
master,260.130818,1696164326,InSegs
master,-366.719064,1696164326,OutSegs
node_3,196.8691,1696164326,InSegs
node_3,-268.9684,1696164326,OutSegs
node_2,128.874392,1696164326,InSegs
node_2,-212.111198,1696164326,OutSegs
node_1,46.815014,1696164326,InSegs
node_1,-113.21502,1696164326,OutSegs
master,210.320654,1696164331,InSegs
master,-342.657338,1696164331,OutSegs
node_3,19.595557,1696164331,InSegs
node_3,-92.570702,1696164331,OutSegs
node_2,82.3256078,1696164331,InSegs
node_2,-161.288814,1696164331,OutSegs
node_1,158.2961312,1696164331,InSegs
node_1,-218.296126,1696164331,OutSegs
master,227.96033,1696164336,InSegs
master,-350.301774,1696164336,OutSegs
node_3,186.260068,1696164336,InSegs
node_3,-256.260868,1696164336,OutSegs
node_2,156.6963421,1696164336,InSegs
node_2,-236.9354361,1696164336,OutSegs
node_1,107.0770918,1696164336,InSegs
node_1,-173.3430118,1696164336,OutSegs
master,141.5719794,1696164341,InSegs
master,-260.118062,1696164341,OutSegs
node_3,35.2936573,1696164341,InSegs
node_3,-108.9920433,1696164341,OutSegs
node_2,40.4489478,1696164341,InSegs
node_2,-119.8098742,1696164341,OutSegs
node_1,94.5229091,1696164341,InSegs
node_1,-156.856992,1696164341,OutSegs
master,249.093,1696164346,InSegs
master,-388.312322,1696164346,OutSegs
node_3,164.9816324,1696164346,InSegs
node_3,-232.68324,1696164346,OutSegs
node_2,198.979296,1696164346,InSegs
node_2,-278.706214,1696164346,OutSegs
node_1,169.1131699,1696164346,InSegs
node_1,-234.4224479,1696164346,OutSegs
master,95.677744,1696164351,InSegs
master,-194.570858,1696164351,OutSegs
node_3,53.4,1696164351,InSegs
node_3,-128.4,1696164351,OutSegs
node_2,8.3309459,1696164351,InSegs
node_2,-89.3495889,1696164351,OutSegs
node_1,26.3756971,1696164351,InSegs
node_1,-90.4663925,1696164351,OutSegs
master,453.97618,1696164356,InSegs
master,-606.41425,1696164356,OutSegs
node_3,151.7999904,1696164356,InSegs
node_3,-221.600002,1696164356,OutSegs
node_2,195.744432,1696164356,InSegs
node_2,-272.798918,1696164356,OutSegs
node_1,193.73687,1696164356,InSegs
node_1,-255.781982,1696164356,OutSegs
master,109.625682,1696164361,InSegs
master,-202.77505,1696164361,OutSegs
node_3,147.8487226,1696164361,InSegs
node_3,-220.074852,1696164361,OutSegs
node_2,30.7505514,1696164361,InSegs
node_2,-112.4950934,1696164361,OutSegs
node_1,25.7139429,1696164361,InSegs
node_1,-91.8026005,1696164361,OutSegs
master,338.606364,1696164366,InSegs
master,-487.0814,1696164366,OutSegs
node_3,66.5512788,1696164366,InSegs
node_3,-138.1251576,1696164366,OutSegs
node_2,172.049442,1696164366,InSegs
node_2,-251.304898,1696164366,OutSegs
node_1,173.7491822,1696164366,InSegs
node_1,-235.815406,1696164366,OutSegs
master,118.868446,1696164371,InSegs
master,-216.947902,1696164371,OutSegs
node_3,196.6887186,1696164371,InSegs
node_3,-269.9874594,1696164371,OutSegs
node_2,48.07435,1696164371,InSegs
node_2,-130.65558,1696164371,OutSegs
node_1,47.017368,1696164371,InSegs
node_1,-113.52872,1696164371,OutSegs
master,207.581528,1696164376,InSegs
master,-337.03964,1696164376,OutSegs
node_3,10.1582854,1696164376,InSegs
node_3,-82.8341866,1696164376,OutSegs
node_2,153.3256378,1696164376,InSegs
node_2,-232.344434,1696164376,OutSegs
node_1,159.3826316,1696164376,InSegs
node_1,-223.871302,1696164376,OutSegs
master,191.900344,1696164381,InSegs
master,-275.67518,1696164381,OutSegs
node_3,199.152982,1696164381,InSegs
node_3,-272.578338,1696164381,OutSegs
node_2,54.000004,1696164381,InSegs
node_2,-137,1696164381,OutSegs
node_1,99.702938,1696164381,InSegs
node_1,-168.148506,1696164381,OutSegs
master,182.327548,1696164386,InSegs
master,-306.91475,1696164386,OutSegs
node_3,35.507318,1696164386,InSegs
node_3,-108.80642,1696164386,OutSegs
node_2,151.545299,1696164386,InSegs
node_2,-229.745296,1696164386,OutSegs
node_1,99.6082314,1696164386,InSegs
node_1,-161.162661,1696164386,OutSegs
master,192.98109,1696164391,InSegs
master,-311.788038,1696164391,OutSegs
node_3,165.6926896,1696164391,InSegs
node_3,-234.393602,1696164391,OutSegs
node_2,71.8483997,1696164391,InSegs
node_2,-155.5570257,1696164391,OutSegs
node_1,173.6485326,1696164391,InSegs
node_1,-238.9807086,1696164391,OutSegs
master,167.05541,1696164396,InSegs
master,-282.548884,1696164396,OutSegs
node_3,53,1696164396,InSegs
node_3,-127.5999954,1696164396,OutSegs
node_2,132.4063108,1696164396,InSegs
node_2,-208.8976856,1696164396,OutSegs
node_1,26.840304,1696164396,InSegs
node_1,-90.508118,1696164396,OutSegs
master,236.953,1696164401,InSegs
master,-365.406796,1696164401,OutSegs
node_3,143.4000124,1696164401,InSegs
node_3,-214.5999944,1696164401,OutSegs
node_2,156.332516,1696164401,InSegs
node_2,-237.350578,1696164401,OutSegs
node_1,196.222814,1696164401,InSegs
node_1,-258.556252,1696164401,OutSegs
master,124.902658,1696164406,InSegs
master,-234.063902,1696164406,OutSegs
node_3,137.2204098,1696164406,InSegs
node_3,-209.222304,1696164406,OutSegs
node_2,50.6674906,1696164406,InSegs
node_2,-130.6494128,1696164406,OutSegs
node_1,25.102882,1696164406,InSegs
