hostname,value,timestamp,id
master,264.6385,1696168036,InSegs
master,-366.115052,1696168036,OutSegs
node_2,199.40001,1696168036,InSegs
node_2,-277.999986,1696168036,OutSegs
node_1,46.6422477,1696168036,InSegs
node_1,-113.7579157,1696168036,OutSegs
node_3,51.9785156,1696168036,InSegs
node_3,-123.2227,1696168036,OutSegs
master,199.918578,1696168041,InSegs
master,-316.64274,1696168041,OutSegs
node_2,27.7548454,1696168041,InSegs
node_2,-107.078178,1696168041,OutSegs
node_1,157.7576964,1696168041,InSegs
node_1,-220.042016,1696168041,OutSegs
node_3,175.3983685,1696168041,InSegs
node_3,-248.7393825,1696168041,OutSegs
master,168.65398,1696168046,InSegs
master,-282.97286,1696168046,OutSegs
node_2,176.045148,1696168046,InSegs
node_2,-254.12181,1696168046,OutSegs
node_1,106.6722277,1696168046,InSegs
node_1,-174.5038297,1696168046,OutSegs
node_3,27.8016475,1696168046,InSegs
node_3,-98.8606127,1696168046,OutSegs
master,221.44209,1696168051,InSegs
master,-328.202154,1696168051,OutSegs
node_2,48.5631116,1696168051,InSegs
node_2,-131.245814,1696168051,OutSegs
node_1,88.8121082,1696168051,InSegs
node_1,-153.3804938,1696168051,OutSegs
node_3,197.6925,1696168051,InSegs
node_3,-270.98644,1696168051,OutSegs
master,197.439256,1696168056,InSegs
master,-311.074316,1696168056,OutSegs
node_2,151.836882,1696168056,InSegs
node_2,-230.55417,1696168056,OutSegs
node_1,148.6323685,1696168056,InSegs
node_1,-216.0326765,1696168056,OutSegs
node_3,27.0190525,1696168056,InSegs
node_3,-100.6145501,1696168056,OutSegs
master,196.204686,1696168061,InSegs
master,-313.409556,1696168061,OutSegs
node_2,54.8,1696168061,InSegs
node_2,-137,1696168061,OutSegs
node_1,60.3676327,1696168061,InSegs
node_1,-124.9673341,1696168061,OutSegs
node_3,182.488444,1696168061,InSegs
node_3,-251.79903,1696168061,OutSegs
master,316.903466,1696168066,InSegs
master,-441.24212,1696168066,OutSegs
node_2,142.9999968,1696168066,InSegs
node_2,-219.4,1696168066,OutSegs
node_1,192.587162,1696168066,InSegs
node_1,-260.81836,1696168066,OutSegs
node_3,40.105055,1696168066,InSegs
node_3,-113.8444,1696168066,OutSegs
master,133.867196,1696168071,InSegs
master,-203.72856,1696168071,OutSegs
node_2,132.708516,1696168071,InSegs
node_2,-213.25158,1696168071,OutSegs
node_1,25.9909477,1696168071,InSegs
node_1,-92.4333843,1696168071,OutSegs
node_3,18.0949516,1696168071,InSegs
node_3,-90.3556078,1696168071,OutSegs
master,352.36778,1696168076,InSegs
master,-491.04212,1696168076,OutSegs
node_2,69.2914824,1696168076,InSegs
node_2,-148.548424,1696168076,OutSegs
node_1,179.621896,1696168076,InSegs
node_1,-241.948238,1696168076,OutSegs
node_3,135.53592,1696168076,InSegs
node_3,-205.79522,1696168076,OutSegs
master,123.55706,1696168081,InSegs
master,-233.943132,1696168081,OutSegs
node_2,162.154838,1696168081,InSegs
node_2,-244.570298,1696168081,OutSegs
node_1,46.934766,1696168081,InSegs
node_1,-114.93476,1696168081,OutSegs
node_3,21.0640773,1696168081,InSegs
node_3,-93.0047953,1696168081,OutSegs
master,161.39355,1696168086,InSegs
master,-279.02238,1696168086,OutSegs
node_2,40.2451636,1696168086,InSegs
node_2,-117.4297,1696168086,OutSegs
node_1,146.8652382,1696168086,InSegs
node_1,-211.06522,1696168086,OutSegs
node_3,53.6,1696168086,InSegs
node_3,-127.800002,1696168086,OutSegs
master,198.750338,1696168091,InSegs
master,-325.968698,1696168091,OutSegs
node_2,194.31923,1696168091,InSegs
node_2,-274.485022,1696168091,OutSegs
node_1,100.07524,1696168091,InSegs
node_1,-169.142148,1696168091,OutSegs
node_3,145.8000002,1696168091,InSegs
node_3,-217.799988,1696168091,OutSegs
master,110.003056,1696168096,InSegs
master,-223.855554,1696168096,OutSegs
node_2,33.1452717,1696168096,InSegs
node_2,-113.7850993,1696168096,OutSegs
node_1,101.640406,1696168096,InSegs
node_1,-164.1734998,1696168096,OutSegs
node_3,36.878874,1696168096,InSegs
node_3,-110.56774,1696168096,OutSegs
master,277.358674,1696168101,InSegs
master,-413.550316,1696168101,OutSegs
node_2,182.73549,1696168101,InSegs
node_2,-264.529858,1696168101,OutSegs
node_1,163.6110306,1696168101,InSegs
node_1,-231.1174126,1696168101,OutSegs
node_3,164.1503838,1696168101,InSegs
node_3,-233.5595078,1696168101,OutSegs
master,177.85896,1696168106,InSegs
master,-287.24592,1696168106,OutSegs
node_2,43.326714,1696168106,InSegs
node_2,-125.51225,1696168106,OutSegs
node_1,41.8733274,1696168106,InSegs
node_1,-104.1669156,1696168106,OutSegs
node_3,8.7199082,1696168106,InSegs
node_3,-80.421924,1696168106,OutSegs
master,306.79126,1696168111,InSegs
master,-432.431044,1696168111,OutSegs
node_2,164.273274,1696168111,InSegs
node_2,-242.287764,1696168111,OutSegs
node_1,197.964864,1696168111,InSegs
node_1,-261.111624,1696168111,OutSegs
node_3,192.771892,1696168111,InSegs
node_3,-264.716886,1696168111,OutSegs
master,64.84939,1696168116,InSegs
master,-155.62789,1696168116,OutSegs
node_2,54.8,1696168116,InSegs
node_2,-137.199998,1696168116,OutSegs
node_1,26.2794209,1696168116,InSegs
node_1,-93.1208435,1696168116,OutSegs
node_3,25.4097242,1696168116,InSegs
node_3,-98.6062498,1696168116,OutSegs
master,302.51066,1696168121,InSegs
master,-447.51068,1696168121,OutSegs
node_2,152.199989,1696168121,InSegs
node_2,-228.8,1696168121,OutSegs
node_1,179.555704,1696168121,InSegs
node_1,-242.767538,1696168121,OutSegs
node_3,184.218192,1696168121,InSegs
node_3,-256.727672,1696168121,OutSegs
master,82.88204,1696168126,InSegs
master,-178.370998,1696168126,OutSegs
node_2,137.0066,1696168126,InSegs
node_2,-214.570276,1696168126,OutSegs
node_1,45.048221,1696168126,InSegs
node_1,-113.079709,1696168126,OutSegs
node_3,30.0226056,1696168126,InSegs
node_3,-103.8102381,1696168126,OutSegs
master,265.23207,1696168131,InSegs
master,-405.71834,1696168131,OutSegs
node_2,78.393401,1696168131,InSegs
node_2,-156.229712,1696168131,OutSegs
node_1,151.7517734,1696168131,InSegs
node_1,-215.320296,1696168131,OutSegs
node_3,161.028424,1696168131,InSegs
node_3,-232.989758,1696168131,OutSegs
master,297.20358,1696168136,InSegs
master,-394.286148,1696168136,OutSegs
node_2,203.129738,1696168136,InSegs
node_2,-283.364164,1696168136,OutSegs
node_1,91.503738,1696168136,InSegs
node_1,-161.45172,1696168136,OutSegs
node_3,34.3934402,1696168136,InSegs
node_3,-108.27898,1696168136,OutSegs
master,223.91689,1696168141,InSegs
master,-358.36986,1696168141,OutSegs
node_2,9.870266,1696168141,InSegs
node_2,-89.835832,1696168141,OutSegs
node_1,115.4962706,1696168141,InSegs
node_1,-177.148262,1696168141,OutSegs
node_3,160.6065598,1696168141,InSegs
node_3,-231.7210206,1696168141,OutSegs
master,213.053402,1696168146,InSegs
master,-330.625224,1696168146,OutSegs
node_2,209.117118,1696168146,InSegs
node_2,-287.917122,1696168146,OutSegs
node_1,173.4429822,1696168146,InSegs
node_1,-239.2961022,1696168146,OutSegs
node_3,41.3531806,1696168146,InSegs
node_3,-115.24194,1696168146,OutSegs
master,149.456702,1696168151,InSegs
master,-266.977266,1696168151,OutSegs
node_2,34.7923396,1696168151,InSegs
node_2,-115.4348594,1696168151,OutSegs
node_1,29.3570277,1696168151,InSegs
node_1,-94.5039035,1696168151,OutSegs
node_3,157.9956916,1696168151,InSegs
node_3,-228.706938,1696168151,OutSegs
master,213.012304,1696168156,InSegs
master,-337.230626,1696168156,OutSegs
node_2,170.490532,1696168156,InSegs
node_2,-248.448014,1696168156,OutSegs
node_1,191.859732,1696168156,InSegs
node_1,-258.006656,1696168156,OutSegs
node_3,50.4251843,1696168156,InSegs
node_3,-124.3741183,1696168156,OutSegs
master,149.885864,1696168161,InSegs
master,-255.08589,1696168161,OutSegs
node_2,55.4,1696168161,InSegs
node_2,-137.8,1696168161,OutSegs
node_1,26.6726512,1696168161,InSegs
node_1,-93.7984662,1696168161,OutSegs
node_3,156.4259446,1696168161,InSegs
node_3,-230.077004,1696168161,OutSegs
master,213.563882,1696168166,InSegs
master,-336.474632,1696168166,OutSegs
node_2,150.9999992,1696168166,InSegs
node_2,-226.4,1696168166,OutSegs
node_1,171.06762,1696168166,InSegs
node_1,-238.594884,1696168166,OutSegs
node_3,53.8,1696168166,InSegs
node_3,-128.399998,1696168166,OutSegs
master,143.04208,1696168171,InSegs
master,-250.571794,1696168171,OutSegs
node_2,110.53606,1696168171,InSegs
node_2,-192.97094,1696168171,OutSegs
node_1,46.970228,1696168171,InSegs
node_1,-114.31768,1696168171,OutSegs
node_3,152.7999934,1696168171,InSegs
node_3,-224.4000062,1696168171,OutSegs
master,210.966826,1696168176,InSegs
master,-338.4618,1696168176,OutSegs
node_2,92.2639424,1696168176,InSegs
node_2,-169.8290588,1696168176,OutSegs
node_1,157.6297774,1696168176,InSegs
node_1,-219.282316,1696168176,OutSegs
node_3,154.132614,1696168176,InSegs
node_3,-226.19364,1696168176,OutSegs
master,178.08936,1696168181,InSegs
master,-293.290016,1696168181,OutSegs
node_2,137.64302,1696168181,InSegs
node_2,-216.801448,1696168181,OutSegs
node_1,81.844952,1696168181,InSegs
node_1,-151.49503,1696168181,OutSegs
node_3,57.867368,1696168181,InSegs
node_3,-129.4063622,1696168181,OutSegs
master,210.476384,1696168186,InSegs
master,-344.79684,1696168186,OutSegs
node_2,79.9569856,1696168186,InSegs
node_2,-158.598516,1696168186,OutSegs
node_1,117.955034,1696168186,InSegs
node_1,-177.9049648,1696168186,OutSegs
node_3,164.4026,1696168186,InSegs
node_3,-237.674084,1696168186,OutSegs
master,194.629208,1696168191,InSegs
master,-310.398112,1696168191,OutSegs
node_2,147.4322833,1696168191,InSegs
node_2,-231.2609153,1696168191,OutSegs
node_1,168.9158391,1696168191,InSegs
node_1,-236.5903331,1696168191,OutSegs
node_3,43.5973904,1696168191,InSegs
node_3,-114.3259112,1696168191,OutSegs
master,362.221156,1696168196,InSegs
master,-463.90953,1696168196,OutSegs
node_2,58.7677116,1696168196,InSegs
node_2,-138.3390946,1696168196,OutSegs
node_1,37.8841544,1696168196,InSegs
node_1,-102.0096694,1696168196,OutSegs
node_3,201.9213,1696168196,InSegs
node_3,-273.066362,1696168196,OutSegs
master,222.472236,1696168201,InSegs
master,-354.398242,1696168201,OutSegs
node_2,193.596562,1696168201,InSegs
node_2,-272.78216,1696168201,OutSegs
node_1,193.231134,1696168201,InSegs
node_1,-256.894192,1696168201,OutSegs
node_3,6.0786846,1696168201,InSegs
node_3,-78.1336382,1696168201,OutSegs
master,136.123708,1696168206,InSegs
master,-243.86243,1696168206,OutSegs
node_2,26.6069348,1696168206,InSegs
node_2,-107.5097322,1696168206,OutSegs
node_1,26.3128245,1696168206,InSegs
node_1,-93.3232353,1696168206,OutSegs
node_3,187.57491,1696168206,InSegs
node_3,-262.021768,1696168206,OutSegs
master,237.89306,1696168211,InSegs
master,-370.892996,1696168211,OutSegs
node_2,186.513666,1696168211,InSegs
node_2,-262.425226,1696168211,OutSegs
node_1,191.37171,1696168211,InSegs
node_1,-255.098244,1696168211,OutSegs
node_3,31.7500046,1696168211,InSegs
node_3,-105.5420762,1696168211,OutSegs
master,146.900042,1696168216,InSegs
master,-254.441336,1696168216,OutSegs
node_2,43.3046937,1696168216,InSegs
node_2,-124.8906817,1696168216,OutSegs
node_1,46.5048039,1696168216,InSegs
node_1,-114.8205899,1696168216,OutSegs
node_3,175.224008,1696168216,InSegs
node_3,-245.185068,1696168216,OutSegs
master,221.341276,1696168221,InSegs
master,-350.003778,1696168221,OutSegs
node_2,170.4953015,1696168221,InSegs
node_2,-249.1093175,1696168221,OutSegs
node_1,149.895233,1696168221,InSegs
node_1,-212.579466,1696168221,OutSegs
node_3,39.6223583,1696168221,InSegs
node_3,-113.8578091,1696168221,OutSegs
master,147.943044,1696168226,InSegs
master,-251.739204,1696168226,OutSegs
node_2,53.6828683,1696168226,InSegs
node_2,-136.8828825,1696168226,OutSegs
node_1,102.8699188,1696168226,InSegs
node_1,-171.4795328,1696168226,OutSegs
node_3,165.0287362,1696168226,InSegs
node_3,-235.593254,1696168226,OutSegs
master,194.675486,1696168231,InSegs
master,-320.18952,1696168231,OutSegs
node_2,149.6000055,1696168231,InSegs
node_2,-229.0000105,1696168231,OutSegs
node_1,100.0143774,1696168231,InSegs
node_1,-163.8047666,1696168231,OutSegs
node_3,49.62409,1696168231,InSegs
node_3,-124.32192,1696168231,OutSegs
master,211.600524,1696168236,InSegs
master,-327.897768,1696168236,OutSegs
node_2,131.990186,1696168236,InSegs
node_2,-213.2788,1696168236,OutSegs
node_1,171.968412,1696168236,InSegs
node_1,-239.410932,1696168236,OutSegs
node_3,152.9758998,1696168236,InSegs
node_3,-223.078076,1696168236,OutSegs
master,172.551612,1696168241,InSegs
master,-294.651098,1696168241,OutSegs
node_2,86.2098161,1696168241,InSegs
node_2,-166.5211742,1696168241,OutSegs
node_1,29.8315982,1696168241,InSegs
node_1,-94.9890836,1696168241,OutSegs
node_3,51.775086,1696168241,InSegs
node_3,-125.97508,1696168241,OutSegs
master,236.500118,1696168246,InSegs
master,-369.880412,1696168246,OutSegs
node_2,181.8342,1696168246,InSegs
node_2,-263.282476,1696168246,OutSegs
node_1,192.25135,1696168246,InSegs
node_1,-256.76706,1696168246,OutSegs
node_3,148.224912,1696168246,InSegs
node_3,-218.024942,1696168246,OutSegs
master,95.244818,1696168251,InSegs
master,-193.885982,1696168251,OutSegs
node_2,12.1658111,1696168251,InSegs
node_2,-92.9175251,1696168251,OutSegs
node_1,25.5383452,1696168251,InSegs
node_1,-92.6428376,1696168251,OutSegs
node_3,53.2,1696168251,InSegs
node_3,-127.799994,1696168251,OutSegs
master,454.61168,1696168256,InSegs
master,-596.27618,1696168256,OutSegs
node_2,194.317172,1696168256,InSegs
node_2,-276.4,1696168256,OutSegs
node_1,176.010328,1696168256,InSegs
node_1,-243.990088,1696168256,OutSegs
node_3,152.3999882,1696168256,InSegs
node_3,-221.0000104,1696168256,OutSegs
master,64.8932598,1696168261,InSegs
master,-152.8164638,1696168261,OutSegs
node_2,24.844821,1696168261,InSegs
node_2,-107.085864,1696168261,OutSegs
node_1,46.8514039,1696168261,InSegs
node_1,-114.5987159,1696168261,OutSegs
node_3,153.454692,1696168261,InSegs
node_3,-224.572558,1696168261,OutSegs
master,249.876816,1696168266,InSegs
master,-389.4891,1696168266,OutSegs
node_2,175.238004,1696168266,InSegs
node_2,-256.1141294,1696168266,OutSegs
node_1,156.3485882,1696168266,InSegs
node_1,-221.401286,1696168266,OutSegs
node_3,44.7452961,1696168266,InSegs
node_3,-116.6274557,1696168266,OutSegs
master,104.7295106,1696168271,InSegs
master,-202.6766584,1696168271,OutSegs
node_2,47.8130166,1696168271,InSegs
node_2,-130.8476656,1696168271,OutSegs
node_1,107.1854458,1696168271,InSegs
node_1,-175.1321038,1696168271,OutSegs
node_3,154.757586,1696168271,InSegs
node_3,-226.577534,1696168271,OutSegs
master,216.845742,1696168276,InSegs
master,-351.09858,1696168276,OutSegs
node_2,163.586984,1696168276,InSegs
node_2,-243.752322,1696168276,OutSegs
node_1,85.6145574,1696168276,InSegs
node_1,-152.6678928,1696168276,OutSegs
node_3,47.642434,1696168276,InSegs
node_3,-119.2224804,1696168276,OutSegs
master,185.032638,1696168281,InSegs
master,-295.073582,1696168281,OutSegs
node_2,54.0000007,1696168281,InSegs
node_2,-137.2000007,1696168281,OutSegs
node_1,168.3818802,1696168281,InSegs
node_1,-234.6344682,1696168281,OutSegs
node_3,189.0139,1696168281,InSegs
node_3,-260.46114,1696168281,OutSegs
master,157.321144,1696168286,InSegs
master,-280.480174,1696168286,OutSegs
node_2,146.8000064,1696168286,InSegs
node_2,-225.59998,1696168286,OutSegs
node_1,20.6181231,1696168286,InSegs
node_1,-85.565534,1696168286,OutSegs
node_3,6.3860976,1696168286,InSegs
node_3,-78.3388724,1696168286,OutSegs
master,248.854792,1696168291,InSegs
master,-381.50317,1696168291,OutSegs
node_2,130.4924597,1696168291,InSegs
node_2,-212.2025177,1696168291,OutSegs
node_1,198.965592,1696168291,InSegs
node_1,-263.31246,1696168291,OutSegs
node_3,200.948916,1696168291,InSegs
node_3,-274.748904,1696168291,OutSegs
master,112.72925,1696168296,InSegs
master,-217.68407,1696168296,OutSegs
node_2,74.4246775,1696168296,InSegs
node_2,-155.3146055,1696168296,OutSegs
node_1,22.9032242,1696168296,InSegs
node_1,-90.1446104,1696168296,OutSegs
node_3,30.5102776,1696168296,InSegs
node_3,-103.9993738,1696168296,OutSegs
master,260.887352,1696168301,InSegs
master,-395.467066,1696168301,OutSegs
node_2,202.2339885,1696168301,InSegs
node_2,-281.6200985,1696168301,OutSegs
node_1,176.931194,1696168301,InSegs
node_1,-242.942918,1696168301,OutSegs
node_3,170.940828,1696168301,InSegs
node_3,-243.051726,1696168301,OutSegs
master,111.273862,1696168306,InSegs
master,-192.500884,1696168306,OutSegs
node_2,7.8488957,1696168306,InSegs
node_2,-88.4627941,1696168306,OutSegs
node_1,47.021016,1696168306,InSegs
node_1,-114.7368,1696168306,OutSegs
node_3,48.026558,1696168306,InSegs
node_3,-122.3755,1696168306,OutSegs
master,409.159058,1696168311,InSegs
master,-552.416866,1696168311,OutSegs
node_2,200.5999998,1696168311,InSegs
node_2,-283.5999942,1696168311,OutSegs
node_1,154.1789692,1696168311,InSegs
node_1,-218.663192,1696168311,OutSegs
node_3,156.573427,1696168311,InSegs
node_3,-227.824486,1696168311,OutSegs
master,147.871198,1696168316,InSegs
master,-234.253348,1696168316,OutSegs
node_2,33.653388,1696168316,InSegs
node_2,-115.580004,1696168316,OutSegs
node_1,105.673386,1696168316,InSegs
node_1,-173.473396,1696168316,OutSegs
node_3,50.5092366,1696168316,InSegs
node_3,-125.2584186,1696168316,OutSegs
master,272.716964,1696168321,InSegs
master,-419.26706,1696168321,OutSegs
node_2,175.146616,1696168321,InSegs
node_2,-255.219996,1696168321,OutSegs
node_1,97.7266104,1696168321,InSegs
node_1,-159.9266018,1696168321,OutSegs
node_3,150.2907498,1696168321,InSegs
node_3,-220.5416,1696168321,OutSegs
master,123.7443584,1696168326,InSegs
master,-218.6042024,1696168326,OutSegs
node_2,53.0198774,1696168326,InSegs
node_2,-136.5027418,1696168326,OutSegs
node_1,154.0206478,1696168326,InSegs
node_1,-221.0439778,1696168326,OutSegs
node_3,53.199998,1696168326,InSegs
node_3,-128,1696168326,OutSegs
master,228.606038,1696168331,InSegs
master,-371.54624,1696168331,OutSegs
node_2,151.3801242,1696168331,InSegs
node_2,-230.69724,1696168331,OutSegs
node_1,67.1793674,1696168331,InSegs
node_1,-130.7560102,1696168331,OutSegs
node_3,153.4000022,1696168331,InSegs
node_3,-222.2000276,1696168331,OutSegs
master,164.418614,1696168336,InSegs
master,-262.800192,1696168336,OutSegs
node_2,131.8180843,1696168336,InSegs
node_2,-210.8163723,1696168336,OutSegs
node_1,194.031554,1696168336,InSegs
node_1,-262.915788,1696168336,OutSegs
node_3,151.0296296,1696168336,InSegs
node_3,-223.5915156,1696168336,OutSegs
master,203.406292,1696168341,InSegs
master,-343.824726,1696168341,OutSegs
node_2,79.38191,1696168341,InSegs
node_2,-156.78361,1696168341,OutSegs
node_1,24.3050791,1696168341,InSegs
node_1,-91.0938608,1696168341,OutSegs
node_3,63.770372,1696168341,InSegs
node_3,-134.40849,1696168341,OutSegs
master,228.047096,1696168346,InSegs
master,-349.354548,1696168346,OutSegs
node_2,188.2265522,1696168346,InSegs
node_2,-268.1579052,1696168346,OutSegs
node_1,177.063357,1696168346,InSegs
node_1,-242.390358,1696168346,OutSegs
