hostname,value,timestamp,id,name
master,1091.3930902,1705437011,InOctets,received
master,-836.122828,1705437011,OutOctets,sent
node_3,82.599923,1705437011,InOctets,received
node_3,-236.0365792,1705437011,OutOctets,sent
node_2,95.326614,1705437011,InOctets,received
node_2,-243.6203794,1705437011,OutOctets,sent
node_1,89.7269556,1705437011,InOctets,received
node_1,-239.1056649,1705437011,OutOctets,sent
master,86.1071112,1705437016,InOctets,received
master,-669.95248,1705437016,OutOctets,sent
node_3,82.500898,1705437016,InOctets,received
node_3,-242.037886,1705437016,OutOctets,sent
node_2,80.8365094,1705437016,InOctets,received
node_2,-247.54204,1705437016,OutOctets,sent
node_1,79.8422348,1705437016,InOctets,received
node_1,-237.776186,1705437016,OutOctets,sent
master,4.4611248,1705437021,InOctets,received
master,-338.577544,1705437021,OutOctets,sent
node_3,5.4022961,1705437021,InOctets,received
node_3,-218.0838096,1705437021,OutOctets,sent
node_2,5.078642,1705437021,InOctets,received
node_2,-224.1064008,1705437021,OutOctets,sent
node_1,2.0992566,1705437021,InOctets,received
node_1,-217.096,1705437021,OutOctets,sent
master,11.9038576,1705437026,InOctets,received
master,-358.8414118,1705437026,OutOctets,sent
node_3,8.154133,1705437026,InOctets,received
node_3,-246.72446,1705437026,OutOctets,sent
node_2,8.0953776,1705437026,InOctets,received
node_2,-252.9465778,1705437026,OutOctets,sent
node_1,11.0095325,1705437026,InOctets,received
node_1,-247.0032,1705437026,OutOctets,sent
master,6.833335,1705437031,InOctets,received
master,-340.6028378,1705437031,OutOctets,sent
node_3,5.6424506,1705437031,InOctets,received
node_3,-245.2980333,1705437031,OutOctets,sent
node_2,5.8432454,1705437031,InOctets,received
node_2,-251.5171361,1705437031,OutOctets,sent
node_1,1.6190912,1705437031,InOctets,received
node_1,-244.6368,1705437031,OutOctets,sent
master,14.0811468,1705437036,InOctets,received
master,-352.9587852,1705437036,OutOctets,sent
node_3,8.8308226,1705437036,InOctets,received
node_3,-247.2381073,1705437036,OutOctets,sent
node_2,8.4693506,1705437036,InOctets,received
node_2,-253.1157152,1705437036,OutOctets,sent
node_1,11.923186,1705437036,InOctets,received
node_1,-247.0791534,1705437036,OutOctets,sent
master,10.5609274,1705437041,InOctets,received
master,-351.8246374,1705437041,OutOctets,sent
node_3,5.2337225,1705437041,InOctets,received
node_3,-245.4905542,1705437041,OutOctets,sent
node_2,4.7753532,1705437041,InOctets,received
node_2,-251.3679908,1705437041,OutOctets,sent
node_1,2.8186918,1705437041,InOctets,received
node_1,-245.1004908,1705437041,OutOctets,sent
master,18.1240892,1705437046,InOctets,received
master,-504.9498366,1705437046,OutOctets,sent
node_3,31.4257056,1705437046,InOctets,received
