hostname,value,timestamp,id
master,830.10606,1696959926,InSegs
master,-1024.44678,1696959926,OutSegs
node_2,81.865592,1696959926,InSegs
node_2,-166.59909,1696959926,OutSegs
node_3,103.644826,1696959926,InSegs
node_3,-168.715322,1696959926,OutSegs
node_1,114.428908,1696959926,InSegs
node_1,-159.658278,1696959926,OutSegs
master,78.180427,1696959931,InSegs
master,-176.9038104,1696959931,OutSegs
node_2,12.7996424,1696959931,InSegs
node_2,-104.2881678,1696959931,OutSegs
node_3,10.6000008,1696959931,InSegs
node_3,-83.9999904,1696959931,OutSegs
node_1,8.0000006,1696959931,InSegs
node_1,-75.6000044,1696959931,OutSegs
master,40.9490438,1696959936,InSegs
master,-132.418188,1696959936,OutSegs
node_2,18.9047652,1696959936,InSegs
node_2,-116.5721102,1696959936,OutSegs
node_3,16.5427916,1696959936,InSegs
node_3,-90.7728762,1696959936,OutSegs
node_1,15.1878542,1696959936,InSegs
node_1,-82.4949356,1696959936,OutSegs
master,230.909422,1696959941,InSegs
master,-352.466422,1696959941,OutSegs
node_2,31.832026,1696959941,InSegs
node_2,-129.587658,1696959941,OutSegs
node_3,25.3305432,1696959941,InSegs
node_3,-98.7767738,1696959941,OutSegs
node_1,25.3533296,1696959941,InSegs
node_1,-92.199824,1696959941,OutSegs
master,78.660386,1696959946,InSegs
master,-198.527602,1696959946,OutSegs
node_2,14.4635237,1696959946,InSegs
node_2,-112.4408516,1696959946,OutSegs
node_3,11.1266642,1696959946,InSegs
node_3,-87.0503292,1696959946,OutSegs
node_1,14.0588176,1696959946,InSegs
node_1,-84.3052626,1696959946,OutSegs
master,65.7412578,1696959951,InSegs
master,-185.5414308,1696959951,OutSegs
node_2,14.1545853,1696959951,InSegs
node_2,-111.7324656,1696959951,OutSegs
node_3,10.0024826,1696959951,InSegs
node_3,-85.7559444,1696959951,OutSegs
node_1,7.4485269,1696959951,InSegs
node_1,-76.878828,1696959951,OutSegs
master,63.895312,1696959956,InSegs
master,-182.355842,1696959956,OutSegs
node_2,11.3568523,1696959956,InSegs
node_2,-110.7791494,1696959956,OutSegs
node_3,11.7210002,1696959956,InSegs
node_3,-87.9675266,1696959956,OutSegs
node_1,10.6745524,1696959956,InSegs
node_1,-80.2442526,1696959956,OutSegs
master,67.376247,1696959961,InSegs
master,-187.558116,1696959961,OutSegs
node_2,10.9107999,1696959961,InSegs
node_2,-110.1995348,1696959961,OutSegs
