4         Threads
50        Connections per thread
600       Seconds


ALL STATS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets         1282.38          ---          ---        14.16631         9.91900        83.45500       186.36700        98.79 
Gets        12822.15        39.69     12782.46        14.15657         9.91900        83.96700       185.34300       500.77 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals      14104.53        39.69     12782.46        14.15745         9.91900        83.45500       185.34300       599.57 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.231        0.000
SET       3.295        5.000
SET       4.991       10.000
SET       6.719       15.000
SET       7.551       20.000
SET       8.383       25.000
SET       8.831       30.000
SET       9.023       35.000
SET       9.151       40.000
SET       9.471       45.000
SET       9.919       50.000
SET      10.239       52.500
SET      10.751       55.000
SET      11.455       57.500
SET      12.223       60.000
SET      13.055       62.500
SET      13.887       65.000
SET      14.783       67.500
SET      15.679       70.000
SET      16.319       72.500
SET      16.895       75.000
SET      17.151       76.250
SET      17.407       77.500
SET      17.919       78.750
SET      18.431       80.000
SET      19.199       81.250
SET      19.711       82.500
SET      20.223       83.750
SET      20.735       85.000
SET      21.119       86.250
SET      21.503       87.500
SET      21.887       88.125
SET      22.271       88.750
SET      22.783       89.375
SET      23.295       90.000
SET      24.063       90.625
SET      24.575       91.250
SET      25.215       91.875
SET      25.983       92.500
SET      27.007       93.125
SET      28.031       93.750
SET      28.543       94.062
SET      29.055       94.375
SET      29.567       94.688
SET      30.207       95.000
SET      30.847       95.312
SET      31.615       95.625
SET      32.383       95.938
SET      33.279       96.250
SET      34.559       96.562
SET      36.095       96.875
SET      37.119       97.031
SET      38.143       97.188
SET      39.423       97.344
SET      40.959       97.500
SET      42.751       97.656
SET      44.799       97.812
SET      47.359       97.969
SET      50.431       98.125
SET      54.271       98.281
SET      58.623       98.438
SET      60.927       98.516
SET      63.999       98.594
SET      67.071       98.672
SET      70.143       98.750
SET      73.727       98.828
SET      77.823       98.906
SET      82.431       98.984
SET      87.039       99.062
SET      91.647       99.141
SET      97.791       99.219
SET     100.863       99.258
SET     103.935       99.297
SET     107.007       99.336
SET     110.079       99.375
SET     113.663       99.414
SET     116.735       99.453
SET     120.319       99.492
SET     124.415       99.531
SET     127.999       99.570
SET     132.095       99.609
SET     135.167       99.629
SET     137.215       99.648
SET     139.263       99.668
SET     141.311       99.688
SET     144.383       99.707
SET     146.431       99.727
SET     149.503       99.746
SET     152.575       99.766
SET     155.647       99.785
SET     159.743       99.805
SET     161.791       99.814
SET     163.839       99.824
SET     165.887       99.834
SET     168.959       99.844
SET     171.007       99.854
SET     174.079       99.863
SET     176.127       99.873
SET     179.199       99.883
SET     182.271       99.893
SET     187.391       99.902
SET     189.439       99.907
SET     190.463       99.912
SET     191.487       99.917
SET     194.559       99.922
SET     196.607       99.927
SET     199.679       99.932
SET     202.751       99.937
SET     204.799       99.941
SET     208.895       99.946
SET     211.967       99.951
SET     214.015       99.954
SET     216.063       99.956
SET     220.159       99.958
SET     222.207       99.961
SET     224.255       99.963
SET     227.327       99.966
SET     229.375       99.968
SET     231.423       99.971
SET     233.471       99.973
SET     236.543       99.976
SET     237.567       99.977
SET     238.591       99.978
SET     240.639       99.979
SET     242.687       99.980
SET     244.735       99.982
SET     246.783       99.983
SET     249.855       99.984
SET     251.903       99.985
SET     253.951       99.987
SET     255.999       99.988
SET     257.023       99.988
SET     260.095       99.989
SET     261.119       99.990
SET     264.191       99.990
SET     266.239       99.991
SET     270.335       99.991
SET     272.383       99.992
