hostname,value,timestamp,chart_family
node_1,0.6,1709547676,mmcblk0
node_3,3.4,1709547676,mmcblk0
master,1.2,1709547676,nvme0n1
master,1.2,1709547676,ubuntu--vg-ubuntu--lv
node_2,0.4,1709547676,mmcblk0
node_1,0.4,1709547681,mmcblk0
node_3,0.6,1709547681,mmcblk0
master,1,1709547681,nvme0n1
master,1,1709547681,ubuntu--vg-ubuntu--lv
node_2,0.2,1709547681,mmcblk0
node_1,0.6,1709547686,mmcblk0
node_3,10.2,1709547686,mmcblk0
master,0.6,1709547686,nvme0n1
master,0.6,1709547686,ubuntu--vg-ubuntu--lv
node_2,0,1709547686,mmcblk0
node_1,0,1709547691,mmcblk0
node_3,0.8,1709547691,mmcblk0
master,0.4,1709547691,nvme0n1
master,0.4,1709547691,ubuntu--vg-ubuntu--lv
node_2,2.4,1709547691,mmcblk0
node_1,4,1709547696,mmcblk0
node_3,7.4,1709547696,mmcblk0
master,0.4,1709547696,nvme0n1
master,0.4,1709547696,ubuntu--vg-ubuntu--lv
node_2,0,1709547696,mmcblk0
node_1,0.2,1709547701,mmcblk0
node_3,0.4,1709547701,mmcblk0
master,1,1709547701,nvme0n1
master,1,1709547701,ubuntu--vg-ubuntu--lv
node_2,6.8,1709547701,mmcblk0
node_1,2.6,1709547706,mmcblk0
node_3,0.2,1709547706,mmcblk0
master,0.6,1709547706,nvme0n1
master,0.6,1709547706,ubuntu--vg-ubuntu--lv
node_2,0,1709547706,mmcblk0
node_1,0,1709547711,mmcblk0
node_3,0.4,1709547711,mmcblk0
master,0.4,1709547711,nvme0n1
master,0.4,1709547711,ubuntu--vg-ubuntu--lv
node_2,0,1709547711,mmcblk0
node_1,0.2,1709547716,mmcblk0
node_3,1,1709547716,mmcblk0
master,0.4,1709547716,nvme0n1
master,0.4,1709547716,ubuntu--vg-ubuntu--lv
node_2,0,1709547716,mmcblk0
node_1,0,1709547721,mmcblk0
node_3,0,1709547721,mmcblk0
master,0.6,1709547721,nvme0n1
master,0.6,1709547721,ubuntu--vg-ubuntu--lv
node_2,1,1709547721,mmcblk0
node_1,2.6,1709547726,mmcblk0
node_3,0.4,1709547726,mmcblk0
master,0.2,1709547726,nvme0n1
master,0.2,1709547726,ubuntu--vg-ubuntu--lv
node_2,0,1709547726,mmcblk0
node_1,0,1709547731,mmcblk0
node_3,0,1709547731,mmcblk0
master,0.6,1709547731,nvme0n1
master,0.6,1709547731,ubuntu--vg-ubuntu--lv
node_2,0.4,1709547731,mmcblk0
node_1,2.6,1709547736,mmcblk0
node_3,0,1709547736,mmcblk0
master,0.8,1709547736,nvme0n1
master,0.8,1709547736,ubuntu--vg-ubuntu--lv
node_2,5.2,1709547736,mmcblk0
node_1,0.6,1709547741,mmcblk0
node_3,6.4,1709547741,mmcblk0
master,0.4,1709547741,nvme0n1
master,0.4,1709547741,ubuntu--vg-ubuntu--lv
