hostname,value,timestamp,id,name
master,1179.67624,1706636576,InOctets,received
master,-1387.830128,1706636576,OutOctets,sent
node_1,284.219182,1706636576,InOctets,received
node_1,-298.367226,1706636576,OutOctets,sent
node_2,213.578278,1706636576,InOctets,received
node_2,-299.7429286,1706636576,OutOctets,sent
node_3,167.968486,1706636576,InOctets,received
node_3,-291.302692,1706636576,OutOctets,sent
master,117.899872,1706636581,InOctets,received
master,-994.0089,1706636581,OutOctets,sent
node_1,167.1678456,1706636581,InOctets,received
node_1,-274.2521446,1706636581,OutOctets,sent
node_2,116.927908,1706636581,InOctets,received
node_2,-279.9928064,1706636581,OutOctets,sent
node_3,237.76794,1706636581,InOctets,received
node_3,-293.99106,1706636581,OutOctets,sent
master,33.3499206,1706636586,InOctets,received
master,-524.430784,1706636586,OutOctets,sent
node_1,19.8368,1706636586,InOctets,received
node_1,-245.990397,1706636586,OutOctets,sent
node_2,16.5741686,1706636586,InOctets,received
node_2,-258.7743404,1706636586,OutOctets,sent
node_3,83.0670378,1706636586,InOctets,received
node_3,-261.722974,1706636586,OutOctets,sent
master,7.5070816,1706636591,InOctets,received
master,-394.1692216,1706636591,OutOctets,sent
node_1,9.657775,1706636591,InOctets,received
node_1,-269.9760046,1706636591,OutOctets,sent
node_2,4.7924942,1706636591,InOctets,received
node_2,-268.9408836,1706636591,OutOctets,sent
node_3,17.5485618,1706636591,InOctets,received
node_3,-273.36779,1706636591,OutOctets,sent
master,27.658066,1706636596,InOctets,received
master,-423.364472,1706636596,OutOctets,sent
node_1,20.094732,1706636596,InOctets,received
node_1,-274.662899,1706636596,OutOctets,sent
node_2,24.5135544,1706636596,InOctets,received
node_2,-275.516794,1706636596,OutOctets,sent
node_3,27.752112,1706636596,InOctets,received
node_3,-279.627206,1706636596,OutOctets,sent
master,27.3818196,1706636601,InOctets,received
master,-446.86249,1706636601,OutOctets,sent
node_1,42.0220867,1706636601,InOctets,received
node_1,-283.66369,1706636601,OutOctets,sent
node_2,4.7719717,1706636601,InOctets,received
