hostname,value,timestamp,id,name
master,46296.49762,1697194221,InOctets,received
master,-2007.6352,1697194221,OutOctets,sent
node_3,24.0672,1697194221,InOctets,received
node_3,-938.6768,1697194221,OutOctets,sent
node_1,24.806405,1697194221,InOctets,received
node_1,-861.0864084,1697194221,OutOctets,sent
node_2,12.1565368,1697194221,InOctets,received
node_2,-1185.5842434,1697194221,OutOctets,sent
master,11776.1124982,1697194226,InOctets,received
master,-1403.938972,1697194226,OutOctets,sent
node_3,9.948418,1697194226,InOctets,received
node_3,-939.9643999,1697194226,OutOctets,sent
node_1,10.3456103,1697194226,InOctets,received
node_1,-862.1502694,1697194226,OutOctets,sent
node_2,10.3072526,1697194226,InOctets,received
node_2,-1187.0512709,1697194226,OutOctets,sent
master,179198.848,1697194231,InOctets,received
master,-3838.63894,1697194231,OutOctets,sent
node_3,6.3597042,1697194231,InOctets,received
node_3,-941.3889195,1697194231,OutOctets,sent
node_1,6.6975852,1697194231,InOctets,received
node_1,-863.4847327,1697194231,OutOctets,sent
node_2,7.9418695,1697194231,InOctets,received
node_2,-1190.1306091,1697194231,OutOctets,sent
master,177573.14,1697194236,InOctets,received
master,-3700.3188,1697194236,OutOctets,sent
node_3,10.1974774,1697194236,InOctets,received
node_3,-940.1827436,1697194236,OutOctets,sent
node_1,9.8447986,1697194236,InOctets,received
node_1,-862.1489166,1697194236,OutOctets,sent
node_2,9.7541164,1697194236,InOctets,received
node_2,-1186.7766445,1697194236,OutOctets,sent
master,166279.88,1697194241,InOctets,received
master,-3476.5654,1697194241,OutOctets,sent
node_3,3.1340723,1697194241,InOctets,received
node_3,-940.4172952,1697194241,OutOctets,sent
node_1,2.3280202,1697194241,InOctets,received
node_1,-860.2224359,1697194241,OutOctets,sent
node_2,3.1727613,1697194241,InOctets,received
node_2,-1185.2270185,1697194241,OutOctets,sent
master,805.0424512,1697194246,InOctets,received
master,-1258.1891161,1697194246,OutOctets,sent
node_3,12.977928,1697194246,InOctets,received
node_3,-946.50442,1697194246,OutOctets,sent
node_1,10.0826075,1697194246,InOctets,received
node_1,-864.8247257,1697194246,OutOctets,sent
node_2,13.7638836,1697194246,InOctets,received
node_2,-1190.7214872,1697194246,OutOctets,sent
master,7.626003,1697194251,InOctets,received
master,-1243.5117648,1697194251,OutOctets,sent
node_3,3.072,1697194251,InOctets,received
node_3,-940.7824,1697194251,OutOctets,sent
node_1,5.1990162,1697194251,InOctets,received
node_1,-860.7129166,1697194251,OutOctets,sent
node_2,3.7561486,1697194251,InOctets,received
node_2,-1185.8063524,1697194251,OutOctets,sent
master,6.662043,1697194256,InOctets,received
master,-1237.6528735,1697194256,OutOctets,sent
node_3,9.3516138,1697194256,InOctets,received
node_3,-941.3132,1697194256,OutOctets,sent
node_1,6.5345564,1697194256,InOctets,received
node_1,-861.59176,1697194256,OutOctets,sent
node_2,19.2735835,1697194256,InOctets,received
node_2,-1186.8014302,1697194256,OutOctets,sent
master,42.5347486,1697194261,InOctets,received
master,-1624.14625,1697194261,OutOctets,sent
node_3,6.0099864,1697194261,InOctets,received
node_3,-942.5604986,1697194261,OutOctets,sent
node_1,8.5101979,1697194261,InOctets,received
node_1,-863.342559,1697194261,OutOctets,sent
node_2,16.0619465,1697194261,InOctets,received
node_2,-1188.2732605,1697194261,OutOctets,sent
master,1274.3015917,1697194266,InOctets,received
master,-1262.8933236,1697194266,OutOctets,sent
node_3,9.7808005,1697194266,InOctets,received
node_3,-941.3072001,1697194266,OutOctets,sent
node_1,6.6786618,1697194266,InOctets,received
node_1,-861.6990495,1697194266,OutOctets,sent
node_2,10.0932404,1697194266,InOctets,received
node_2,-1186.7779082,1697194266,OutOctets,sent
master,748.821626,1697194271,InOctets,received
master,-1255.50423,1697194271,OutOctets,sent
node_3,6.0079793,1697194271,InOctets,received
node_3,-940.4145027,1697194271,OutOctets,sent
node_1,5.0492781,1697194271,InOctets,received
node_1,-860.4112916,1697194271,OutOctets,sent
node_2,4.7192389,1697194271,InOctets,received
node_2,-1185.5080842,1697194271,OutOctets,sent
master,4004.892774,1697194276,InOctets,received
master,-1334.4254976,1697194276,OutOctets,sent
node_3,15.2907424,1697194276,InOctets,received
node_3,-959.9641466,1697194276,OutOctets,sent
node_1,13.3769888,1697194276,InOctets,received
node_1,-865.9252194,1697194276,OutOctets,sent
node_2,17.9938842,1697194276,InOctets,received
node_2,-1213.214594,1697194276,OutOctets,sent
master,17.6001524,1697194281,InOctets,received
