hostname,value,timestamp,id
master,145.458128,1697194216,InSegs
master,-194.013988,1697194216,OutSegs
node_3,19.3814528,1697194216,InSegs
node_3,-92.78146,1697194216,OutSegs
node_1,26.3999362,1697194216,InSegs
node_1,-91.5998622,1697194216,OutSegs
node_2,27.241074,1697194216,InSegs
node_2,-119.59662,1697194216,OutSegs
master,112.344796,1697194221,InSegs
master,-204.062024,1697194221,OutSegs
node_3,7.8,1697194221,InSegs
node_3,-81.199996,1697194221,OutSegs
node_1,9.2000486,1697194221,InSegs
node_1,-74.8000904,1697194221,OutSegs
node_2,7.3571244,1697194221,InSegs
node_2,-100.001422,1697194221,OutSegs
master,32.383705,1697194226,InSegs
master,-125.839341,1697194226,OutSegs
node_3,10.2413348,1697194226,InSegs
node_3,-83.041344,1697194226,OutSegs
node_1,10.3999719,1697194226,InSegs
node_1,-75.5999458,1697194226,OutSegs
node_2,10.199996,1697194226,InSegs
node_2,-102.3999995,1697194226,OutSegs
master,24.172099,1697194231,InSegs
master,-117.1146422,1697194231,OutSegs
node_3,8.4000365,1697194231,InSegs
node_3,-81.0000453,1697194231,OutSegs
node_1,9.6000109,1697194231,InSegs
node_1,-75.6000221,1697194231,OutSegs
node_2,10.7221396,1697194231,InSegs
node_2,-103.322155,1697194231,OutSegs
master,26.3009148,1697194236,InSegs
master,-119.958441,1697194236,OutSegs
node_3,9.1586284,1697194236,InSegs
node_3,-82.358618,1697194236,OutSegs
node_1,8.1472024,1697194236,InSegs
node_1,-75.1472376,1697194236,OutSegs
node_2,9.277863,1697194236,InSegs
node_2,-101.8778605,1697194236,OutSegs
master,29.0675618,1697194241,InSegs
master,-124.281232,1697194241,OutSegs
node_3,6.4413725,1697194241,InSegs
node_3,-80.0413771,1697194241,OutSegs
node_1,4.2528009,1697194241,InSegs
node_1,-71.652767,1697194241,OutSegs
node_2,5.8001059,1697194241,InSegs
node_2,-98.6002094,1697194241,OutSegs
master,29.3490322,1697194246,InSegs
master,-124.4641466,1697194246,OutSegs
node_3,12.158628,1697194246,InSegs
node_3,-85.7586366,1697194246,OutSegs
node_1,12.4299168,1697194246,InSegs
node_1,-79.2299114,1697194246,OutSegs
node_2,15.9325598,1697194246,InSegs
node_2,-107.7324196,1697194246,OutSegs
master,17.7224884,1697194251,InSegs
master,-113.8073208,1697194251,OutSegs
node_3,6.1999998,1697194251,InSegs
node_3,-79.8,1697194251,OutSegs
node_1,5.7700837,1697194251,InSegs
node_1,-73.1700987,1697194251,OutSegs
node_2,7.0673278,1697194251,InSegs
node_2,-99.4673538,1697194251,OutSegs
master,30.1038478,1697194256,InSegs
master,-125.2901968,1697194256,OutSegs
node_3,9.0414182,1697194256,InSegs
node_3,-82.241426,1697194256,OutSegs
node_1,7.3356544,1697194256,InSegs
node_1,-74.3356346,1697194256,OutSegs
node_2,26.9999984,1697194256,InSegs
node_2,-101.8000048,1697194256,OutSegs
master,62.583866,1697194261,InSegs
master,-169.455118,1697194261,OutSegs
node_3,8.1585821,1697194261,InSegs
node_3,-81.5585837,1697194261,OutSegs
node_1,8.8643324,1697194261,InSegs
node_1,-75.6643246,1697194261,OutSegs
node_2,27.5221144,1697194261,InSegs
node_2,-102.322105,1697194261,OutSegs
master,27.6731074,1697194266,InSegs
master,-123.7306138,1697194266,OutSegs
node_3,9.5999998,1697194266,InSegs
node_3,-82.200008,1697194266,OutSegs
node_1,7.5889883,1697194266,InSegs
node_1,-74.3890735,1697194266,OutSegs
node_2,9.8778872,1697194266,InSegs
node_2,-101.8778838,1697194266,OutSegs
master,35.0114724,1697194271,InSegs
master,-131.3539856,1697194271,OutSegs
node_3,10.271578,1697194271,InSegs
node_3,-83.271566,1697194271,OutSegs
node_1,4.9582294,1697194271,InSegs
node_1,-72.158183,1697194271,OutSegs
node_2,8.4671099,1697194271,InSegs
node_2,-100.0672238,1697194271,OutSegs
master,33.9194664,1697194276,InSegs
master,-128.5906614,1697194276,OutSegs
node_3,14.7584146,1697194276,InSegs
node_3,-90.7998424,1697194276,OutSegs
node_1,16.0527998,1697194276,InSegs
node_1,-83.4527824,1697194276,OutSegs
node_2,24.110307,1697194276,InSegs
node_2,-117.232416,1697194276,OutSegs
master,34.7218456,1697194281,InSegs
master,-111.321885,1697194281,OutSegs
node_3,7.1700085,1697194281,InSegs
node_3,-80.9285777,1697194281,OutSegs
node_1,6.3999778,1697194281,InSegs
node_1,-73.799953,1697194281,OutSegs
node_2,8.0225934,1697194281,InSegs
node_2,-99.3003806,1697194281,OutSegs
master,28.9183996,1697194286,InSegs
master,-124.9183896,1697194286,OutSegs
node_3,9.1883358,1697194286,InSegs
node_3,-82.3883348,1697194286,OutSegs
node_1,6.7999986,1697194286,InSegs
node_1,-73.5999939,1697194286,OutSegs
node_2,9.1326874,1697194286,InSegs
node_2,-101.3326669,1697194286,OutSegs
master,42.3390622,1697194291,InSegs
master,-120.667857,1697194291,OutSegs
node_3,8.2116656,1697194291,InSegs
node_3,-80.8116702,1697194291,OutSegs
node_1,10.0000152,1697194291,InSegs
node_1,-76.8000288,1697194291,OutSegs
node_2,11.2673098,1697194291,InSegs
node_2,-103.267347,1697194291,OutSegs
