hostname,value,timestamp
master,1109.28436,1711141061
node_1,399.31484,1711141061
node_2,396.66328,1711141061
node_3,398.1844,1711141061
master,1113.17264,1711141066
node_1,399.46564,1711141066
node_2,396.50936,1711141066
node_3,398.43984,1711141066
master,1113.11644,1711141071
node_1,399.61328,1711141071
node_2,395.9914,1711141071
node_3,397.7828,1711141071
master,1113.14454,1711141076
node_1,400.18362,1711141076
node_2,396.21018,1711141076
node_3,397.70622,1711141076
master,1113.25546,1711141081
node_1,400.43048,1711141081
node_2,396.66872,1711141081
node_3,397.7031,1711141081
master,1113.26798,1711141086
node_1,400.5258,1711141086
node_2,396.77188,1711141086
node_3,397.70154,1711141086
master,1113.55152,1711141091
node_1,400.7047,1711141091
node_2,396.72186,1711141091
node_3,397.918,1711141091
master,1113.84922,1711141096
node_1,400.59764,1711141096
node_2,396.83982,1711141096
node_3,398.24844,1711141096
master,1114.24296,1711141101
node_1,400.21092,1711141101
node_2,396.89142,1711141101
node_3,398.625,1711141101
master,1114.22968,1711141106
node_1,400.54532,1711141106
node_2,397.05858,1711141106
node_3,398.625,1711141106
master,1114.31406,1711141111
node_1,400.06486,1711141111
node_2,397.2031,1711141111
node_3,398.61876,1711141111
master,1114.1922,1711141116
node_1,399.7281,1711141116
node_2,396.7289,1711141116
node_3,398.61564,1711141116
master,1112.85312,1711141121
node_1,399.57656,1711141121
node_2,395.44218,1711141121
node_3,397.77734,1711141121
master,1111.31174,1711141126
node_1,398.6414,1711141126
node_2,394.89922,1711141126
node_3,397.55076,1711141126
master,1111.5164,1711141131
node_1,396.14922,1711141131
node_2,389.90234,1711141131
node_3,394.50388,1711141131
master,1111.48282,1711141136
node_1,396.2047,1711141136
node_2,390.21252,1711141136
node_3,394.55392,1711141136
master,1111.92972,1711141141
node_1,396.00234,1711141141
node_2,390.19922,1711141141
node_3,394.6586,1711141141
master,1112.01326,1711141146
node_1,395.9703,1711141146
node_2,390.62968,1711141146
node_3,394.3039,1711141146
master,1111.94922,1711141151
node_1,396.1164,1711141151
node_2,390.97966,1711141151
node_3,393.6742,1711141151
master,1112.69768,1711141156
node_1,396.29844,1711141156
node_2,390.86014,1711141156
node_3,393.38594,1711141156
master,1112.88126,1711141161
node_1,396.04998,1711141161
node_2,390.43594,1711141161
node_3,393.06406,1711141161
master,1112.90862,1711141166
node_1,395.66406,1711141166
node_2,389.89218,1711141166
node_3,392.05236,1711141166
master,1112.88906,1711141171
node_1,395.69064,1711141171
node_2,389.26016,1711141171
node_3,391.82578,1711141171
master,1112.75,1711141176
node_1,395.42734,1711141176
node_2,388.92188,1711141176
node_3,392.16328,1711141176
master,1112.75312,1711141181
node_1,394.5047,1711141181
node_2,388.87578,1711141181
node_3,392.08752,1711141181
master,1112.85076,1711141186
node_1,394.05468,1711141186
node_2,388.30546,1711141186
node_3,392.40312,1711141186
master,1112.75544,1711141191
node_1,394.00704,1711141191
node_2,388.21328,1711141191
node_3,392.98672,1711141191
master,1112.70002,1711141196
node_1,394.16016,1711141196
