hostname,value,timestamp,id,name
master,855.3254806,1701006606,InOctets,received
master,-1541.7292706,1701006606,OutOctets,sent
node_1,3.8497549,1701006606,InOctets,received
node_1,-915.7789386,1701006606,OutOctets,sent
node_3,5.5437733,1701006606,InOctets,received
node_3,-981.4304,1701006606,OutOctets,sent
node_2,5.775782,1701006606,InOctets,received
node_2,-1424.1360129,1701006606,OutOctets,sent
master,9.1586176,1701006611,InOctets,received
master,-1520.8621826,1701006611,OutOctets,sent
node_1,8.7404738,1701006611,InOctets,received
node_1,-915.7026689,1701006611,OutOctets,sent
node_3,9.0703999,1701006611,InOctets,received
node_3,-980.5871598,1701006611,OutOctets,sent
node_2,10.0714842,1701006611,InOctets,received
node_2,-1424.4560637,1701006611,OutOctets,sent
master,12.1537376,1701006616,InOctets,received
master,-1529.1275186,1701006616,OutOctets,sent
node_1,3.9228997,1701006616,InOctets,received
node_1,-917.2198964,1701006616,OutOctets,sent
node_3,7.1645762,1701006616,InOctets,received
node_3,-983.748445,1701006616,OutOctets,sent
node_2,5.1612524,1701006616,InOctets,received
node_2,-1426.0124954,1701006616,OutOctets,sent
master,8.7946702,1701006621,InOctets,received
master,-1519.4491492,1701006621,OutOctets,sent
node_1,8.8011334,1701006621,InOctets,received
node_1,-915.6016797,1701006621,OutOctets,sent
node_3,9.6002232,1701006621,InOctets,received
node_3,-980.8498656,1701006621,OutOctets,sent
node_2,12.2291478,1701006621,InOctets,received
node_2,-1425.5412324,1701006621,OutOctets,sent
master,6.3346495,1701006626,InOctets,received
master,-1526.8199408,1701006626,OutOctets,sent
node_1,3.3735671,1701006626,InOctets,received
node_1,-914.8871222,1701006626,OutOctets,sent
node_3,4.7567998,1701006626,InOctets,received
node_3,-981.2224606,1701006626,OutOctets,sent
node_2,3.8063999,1701006626,InOctets,received
node_2,-1423.5105138,1701006626,OutOctets,sent
master,15.7128884,1701006631,InOctets,received
master,-1523.1940242,1701006631,OutOctets,sent
node_1,7.969152,1701006631,InOctets,received
node_1,-918.4457685,1701006631,OutOctets,sent
node_3,7.7202588,1701006631,InOctets,received
node_3,-982.7024353,1701006631,OutOctets,sent
node_2,12.8175994,1701006631,InOctets,received
node_2,-1427.0111512,1701006631,OutOctets,sent
master,6.1639108,1701006636,InOctets,received
master,-1526.0729714,1701006636,OutOctets,sent
node_1,5.2404478,1701006636,InOctets,received
node_1,-915.1269566,1701006636,OutOctets,sent
node_3,7.5069414,1701006636,InOctets,received
node_3,-981.4269324,1701006636,OutOctets,sent
node_2,4.5455998,1701006636,InOctets,received
node_2,-1423.4048454,1701006636,OutOctets,sent
master,10.4367994,1701006641,InOctets,received
master,-1519.4160392,1701006641,OutOctets,sent
node_1,7.5433144,1701006641,InOctets,received
node_1,-916.4452062,1701006641,OutOctets,sent
node_3,6.9051424,1701006641,InOctets,received
node_3,-980.4845315,1701006641,OutOctets,sent
node_2,11.929599,1701006641,InOctets,received
node_2,-1425.3488968,1701006641,OutOctets,sent
master,11.8000196,1701006646,InOctets,received
master,-1530.2864166,1701006646,OutOctets,sent
node_1,5.5350857,1701006646,InOctets,received
node_1,-917.2876145,1701006646,OutOctets,sent
node_3,8.4692576,1701006646,InOctets,received
node_3,-982.9890124,1701006646,OutOctets,sent
node_2,4.7120001,1701006646,InOctets,received
node_2,-1425.1712736,1701006646,OutOctets,sent
master,9.1679797,1701006651,InOctets,received
master,-1517.6718011,1701006651,OutOctets,sent
node_1,7.5819544,1701006651,InOctets,received
node_1,-916.2777236,1701006651,OutOctets,sent
node_3,6.0945916,1701006651,InOctets,received
node_3,-980.1050087,1701006651,OutOctets,sent
node_2,12.1824004,1701006651,InOctets,received
node_2,-1425.0736567,1701006651,OutOctets,sent
master,6.7776004,1701006656,InOctets,received
master,-1530.3743785,1701006656,OutOctets,sent
node_1,5.3284456,1701006656,InOctets,received
node_1,-914.968663,1701006656,OutOctets,sent
node_3,7.5726084,1701006656,InOctets,received
node_3,-981.4310267,1701006656,OutOctets,sent
node_2,4.1232,1701006656,InOctets,received
node_2,-1423.5102183,1701006656,OutOctets,sent
master,14.844306,1701006661,InOctets,received
master,-1518.6996046,1701006661,OutOctets,sent
node_1,9.2370752,1701006661,InOctets,received
node_1,-918.6321204,1701006661,OutOctets,sent
node_3,14.1679686,1701006661,InOctets,received
node_3,-982.1572557,1701006661,OutOctets,sent
node_2,23.0454098,1701006661,InOctets,received
node_2,-1427.2140876,1701006661,OutOctets,sent
master,582.3604628,1701006666,InOctets,received
master,-1556.948802,1701006666,OutOctets,sent
node_1,10.7767922,1701006666,InOctets,received
node_1,-921.2159446,1701006666,OutOctets,sent
node_3,14.2899892,1701006666,InOctets,received
node_3,-987.8747714,1701006666,OutOctets,sent
node_2,12.1023396,1701006666,InOctets,received
node_2,-1430.1955753,1701006666,OutOctets,sent
master,34.643966,1701006671,InOctets,received
master,-1536.772446,1701006671,OutOctets,sent
node_1,10.436882,1701006671,InOctets,received
node_1,-924.0863614,1701006671,OutOctets,sent
node_3,10.9949322,1701006671,InOctets,received
node_3,-988.6895696,1701006671,OutOctets,sent
node_2,12.590459,1701006671,InOctets,received
node_2,-1432.7882508,1701006671,OutOctets,sent
master,43.908386,1701006676,InOctets,received
master,-1542.462372,1701006676,OutOctets,sent
node_1,12.0667926,1701006676,InOctets,received
node_1,-927.8846686,1701006676,OutOctets,sent
node_3,13.5941324,1701006676,InOctets,received
node_3,-991.791406,1701006676,OutOctets,sent
node_2,14.4453856,1701006676,InOctets,received
node_2,-1436.648723,1701006676,OutOctets,sent
master,34.35737,1701006681,InOctets,received
master,-1536.69541,1701006681,OutOctets,sent
node_1,10.1891606,1701006681,InOctets,received
node_1,-923.8320308,1701006681,OutOctets,sent
node_3,11.332483,1701006681,InOctets,received
node_3,-989.2140426,1701006681,OutOctets,sent
node_2,11.4475614,1701006681,InOctets,received
node_2,-1432.6201886,1701006681,OutOctets,sent
master,38.357424,1701006686,InOctets,received
master,-1540.41101,1701006686,OutOctets,sent
node_1,11.5156104,1701006686,InOctets,received
node_1,-925.7284892,1701006686,OutOctets,sent
node_3,12.4752078,1701006686,InOctets,received
node_3,-990.7537178,1701006686,OutOctets,sent
node_2,12.465916,1701006686,InOctets,received
node_2,-1434.3972302,1701006686,OutOctets,sent
master,34.549484,1701006691,InOctets,received
master,-1535.600604,1701006691,OutOctets,sent
node_1,10.4332362,1701006691,InOctets,received
node_1,-924.5659712,1701006691,OutOctets,sent
node_3,18.4592076,1701006691,InOctets,received
node_3,-989.5648004,1701006691,OutOctets,sent
node_2,22.9039348,1701006691,InOctets,received
node_2,-1434.4029898,1701006691,OutOctets,sent
master,39.96653,1701006696,InOctets,received
master,-1540.62343,1701006696,OutOctets,sent
node_1,11.5153302,1701006696,InOctets,received
node_1,-925.728119,1701006696,OutOctets,sent
node_3,13.1550046,1701006696,InOctets,received
node_3,-990.8106112,1701006696,OutOctets,sent
node_2,13.9433556,1701006696,InOctets,received
node_2,-1434.396021,1701006696,OutOctets,sent
master,33.825666,1701006701,InOctets,received
master,-1536.23841,1701006701,OutOctets,sent
node_1,17.2575784,1701006701,InOctets,received
node_1,-923.953901,1701006701,OutOctets,sent
node_3,11.4977402,1701006701,InOctets,received
node_3,-989.1573732,1701006701,OutOctets,sent
node_2,12.236161,1701006701,InOctets,received
node_2,-1432.6209938,1701006701,OutOctets,sent
master,40.640692,1701006706,InOctets,received
master,-1541.967808,1701006706,OutOctets,sent
node_1,11.8815348,1701006706,InOctets,received
node_1,-926.0765046,1701006706,OutOctets,sent
node_3,13.2560602,1701006706,InOctets,received
node_3,-991.2224658,1701006706,OutOctets,sent
node_2,13.047639,1701006706,InOctets,received
node_2,-1435.1525562,1701006706,OutOctets,sent
master,33.660106,1701006711,InOctets,received
master,-1536.194528,1701006711,OutOctets,sent
node_1,9.8735546,1701006711,InOctets,received
node_1,-923.8334152,1701006711,OutOctets,sent
node_3,11.9120056,1701006711,InOctets,received
node_3,-989.3550592,1701006711,OutOctets,sent
node_2,13.1947272,1701006711,InOctets,received
node_2,-1432.609806,1701006711,OutOctets,sent
master,38.989346,1701006716,InOctets,received
master,-1540.48051,1701006716,OutOctets,sent
node_1,11.514993,1701006716,InOctets,received
node_1,-925.727871,1701006716,OutOctets,sent
node_3,12.8782944,1701006716,InOctets,received
node_3,-990.9391436,1701006716,OutOctets,sent
node_2,23.5926744,1701006716,InOctets,received
node_2,-1434.4240554,1701006716,OutOctets,sent
master,34.800574,1701006721,InOctets,received
master,-1537.583038,1701006721,OutOctets,sent
node_1,17.4543824,1701006721,InOctets,received
node_1,-924.3551962,1701006721,OutOctets,sent
node_3,11.8363268,1701006721,InOctets,received
node_3,-989.2125902,1701006721,OutOctets,sent
node_2,13.1710538,1701006721,InOctets,received
node_2,-1432.9509374,1701006721,OutOctets,sent
master,463.977902,1701006726,InOctets,received
master,-1613.76883,1701006726,OutOctets,sent
node_1,176.354115,1701006726,InOctets,received
node_1,-953.0247938,1701006726,OutOctets,sent
node_3,205.080863,1701006726,InOctets,received
node_3,-1033.3681086,1701006726,OutOctets,sent
node_2,200.8447998,1701006726,InOctets,received
node_2,-1463.599402,1701006726,OutOctets,sent
master,764.4144424,1701006731,InOctets,received
master,-2190.32826,1701006731,OutOctets,sent
node_1,75.097774,1701006731,InOctets,received
node_1,-920.8695557,1701006731,OutOctets,sent
node_3,64.624972,1701006731,InOctets,received
node_3,-985.1097409,1701006731,OutOctets,sent
node_2,65.471966,1701006731,InOctets,received
node_2,-1428.5114402,1701006731,OutOctets,sent
master,21.4716096,1701006736,InOctets,received
master,-1560.6372258,1701006736,OutOctets,sent
node_1,25.8964926,1701006736,InOctets,received
node_1,-920.9396355,1701006736,OutOctets,sent
node_3,19.649482,1701006736,InOctets,received
node_3,-986.0298908,1701006736,OutOctets,sent
node_2,18.2207416,1701006736,InOctets,received
node_2,-1429.1769223,1701006736,OutOctets,sent
