4         Threads
50        Connections per thread
600       Seconds


ALL STATS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets         1375.23          ---          ---        13.21182        12.03100        28.54300        48.12700       105.94 
Gets        13750.60         4.67     13745.93        13.21020        12.03100        28.41500        48.12700       535.78 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals      15125.83         4.67     13745.93        13.21034        12.03100        28.41500        48.12700       641.72 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.815        0.000
SET      10.559        5.000
SET      11.135       10.000
SET      11.327       15.000
SET      11.519       20.000
SET      11.583       25.000
SET      11.647       30.000
SET      11.775       35.000
SET      11.839       40.000
SET      11.967       45.000
SET      12.031       50.000
SET      12.095       52.500
SET      12.159       55.000
SET      12.223       57.500
SET      12.287       60.000
SET      12.351       62.500
SET      12.415       65.000
SET      12.543       67.500
SET      12.607       70.000
SET      12.735       72.500
SET      12.863       75.000
SET      12.927       76.250
SET      13.055       77.500
SET      13.119       78.750
SET      13.247       80.000
SET      13.439       81.250
SET      13.631       82.500
SET      13.887       83.750
SET      14.207       85.000
SET      14.591       86.250
SET      15.103       87.500
SET      15.423       88.125
SET      15.743       88.750
SET      16.255       89.375
SET      16.895       90.000
SET      17.919       90.625
SET      19.199       91.250
SET      20.479       91.875
SET      21.375       92.500
SET      22.015       93.125
SET      22.399       93.750
SET      22.655       94.062
SET      22.783       94.375
SET      23.039       94.688
SET      23.167       95.000
SET      23.295       95.312
SET      23.423       95.625
SET      23.679       95.938
SET      23.807       96.250
SET      23.935       96.562
SET      24.191       96.875
SET      24.319       97.031
SET      24.447       97.188
SET      24.575       97.344
SET      24.703       97.500
SET      24.831       97.656
SET      25.087       97.812
SET      25.215       97.969
SET      25.471       98.125
SET      25.727       98.281
SET      25.983       98.438
SET      26.111       98.516
SET      26.367       98.594
SET      26.623       98.672
SET      27.007       98.750
SET      27.391       98.828
SET      27.775       98.906
SET      28.415       98.984
SET      29.055       99.062
SET      29.823       99.141
SET      30.591       99.219
SET      31.103       99.258
SET      31.615       99.297
SET      32.127       99.336
SET      32.639       99.375
SET      33.279       99.414
SET      33.791       99.453
SET      34.559       99.492
SET      35.327       99.531
SET      36.095       99.570
SET      36.863       99.609
SET      37.631       99.629
SET      38.143       99.648
SET      38.655       99.668
SET      39.167       99.688
SET      39.935       99.707
SET      40.447       99.727
SET      41.215       99.746
SET      41.727       99.766
SET      42.495       99.785
SET      43.263       99.805
SET      43.775       99.814
SET      44.287       99.824
SET      44.799       99.834
SET      45.055       99.844
SET      45.567       99.854
SET      46.079       99.863
SET      46.591       99.873
SET      47.103       99.883
SET      47.615       99.893
SET      48.383       99.902
SET      48.639       99.907
SET      49.151       99.912
SET      49.407       99.917
SET      49.919       99.922
SET      50.175       99.927
SET      50.687       99.932
SET      51.199       99.937
SET      51.711       99.941
SET      52.223       99.946
SET      52.991       99.951
SET      53.503       99.954
SET      53.759       99.956
SET      54.015       99.958
SET      54.271       99.961
SET      54.783       99.963
SET      55.039       99.966
SET      55.551       99.968
SET      56.063       99.971
SET      56.831       99.973
SET      57.343       99.976
SET      57.855       99.977
SET      58.111       99.978
SET      58.367       99.979
SET      58.623       99.980
SET      59.135       99.982
SET      59.647       99.983
SET      59.903       99.984
SET      60.671       99.985
SET      60.927       99.987
SET      61.439       99.988
SET      61.695       99.988
SET      61.951       99.989
SET      62.207       99.990
SET      62.463       99.990
SET      62.719       99.991
SET      62.719       99.991
SET      63.231       99.992
SET      63.999       99.993
SET      63.999       99.993
SET      64.511       99.994
SET      64.511       99.994
SET      65.023       99.995
SET      65.279       99.995
SET      65.535       99.995
SET      66.047       99.995
SET      67.071       99.996
