hostname,value,timestamp,id
master,503.62344,1696270761,InSegs
master,-632.51838,1696270761,OutSegs
node_3,164.437484,1696270761,InSegs
node_3,-217.700822,1696270761,OutSegs
node_1,188.25729,1696270761,InSegs
node_1,-249.603032,1696270761,OutSegs
node_2,174.496874,1696270761,InSegs
node_2,-252.704212,1696270761,OutSegs
master,76.0012668,1696270766,InSegs
master,-178.2286436,1696270766,OutSegs
node_3,121.15991,1696270766,InSegs
node_3,-197.05764,1696270766,OutSegs
node_1,22.3248122,1696270766,InSegs
node_1,-87.5315378,1696270766,OutSegs
node_2,61.3076362,1696270766,InSegs
node_2,-126.5608722,1696270766,OutSegs
master,276.996,1696270771,InSegs
master,-436.52258,1696270771,OutSegs
node_3,94.6400943,1696270771,InSegs
node_3,-149.1423483,1696270771,OutSegs
node_1,173.017894,1696270771,InSegs
node_1,-232.66543,1696270771,OutSegs
node_2,159.1657278,1696270771,InSegs
node_2,-232.112508,1696270771,OutSegs
master,94.237484,1696270776,InSegs
master,-191.928246,1696270776,OutSegs
node_3,154.652172,1696270776,InSegs
node_3,-227.722902,1696270776,OutSegs
node_1,44.374032,1696270776,InSegs
node_1,-110.60462,1696270776,OutSegs
node_2,51.305746,1696270776,InSegs
node_2,-132.30574,1696270776,OutSegs
master,266.864852,1696270781,InSegs
master,-424.04752,1696270781,OutSegs
node_3,49.7478287,1696270781,InSegs
node_3,-120.0770907,1696270781,OutSegs
node_1,164.2259662,1696270781,InSegs
node_1,-224.195374,1696270781,OutSegs
node_2,160.0942632,1696270781,InSegs
node_2,-236.09426,1696270781,OutSegs
master,226.364088,1696270786,InSegs
master,-335.62397,1696270786,OutSegs
node_3,201.5975,1696270786,InSegs
node_3,-267.978858,1696270786,OutSegs
node_1,66.758468,1696270786,InSegs
node_1,-133.851018,1696270786,OutSegs
node_2,54,1696270786,InSegs
node_2,-134.800004,1696270786,OutSegs
master,470.435912,1696270791,InSegs
master,-640.57604,1696270791,OutSegs
node_3,23.402496,1696270791,InSegs
node_3,-80.221154,1696270791,OutSegs
node_1,143.841538,1696270791,InSegs
node_1,-201.148968,1696270791,OutSegs
node_2,170.4532152,1696270791,InSegs
node_2,-245.4532108,1696270791,OutSegs
master,410.275618,1696270796,InSegs
master,-514.32209,1696270796,OutSegs
node_3,194.33634,1696270796,InSegs
node_3,-266.136334,1696270796,OutSegs
node_1,173.2422846,1696270796,InSegs
node_1,-236.6510046,1696270796,OutSegs
node_2,145.4177105,1696270796,InSegs
node_2,-225.8580045,1696270796,OutSegs
master,904.247306,1696270801,InSegs
master,-1067.20092,1696270801,OutSegs
node_3,33.214154,1696270801,InSegs
node_3,-106.5253548,1696270801,OutSegs
node_1,87.75772,1696270801,InSegs
node_1,-148.948986,1696270801,OutSegs
node_2,68.2557658,1696270801,InSegs
node_2,-146.415464,1696270801,OutSegs
master,243.233978,1696270806,InSegs
master,-348.642638,1696270806,OutSegs
node_3,160.8495098,1696270806,InSegs
node_3,-229.93831,1696270806,OutSegs
node_1,189.313912,1696270806,InSegs
node_1,-250.544498,1696270806,OutSegs
node_2,211.6124061,1696270806,InSegs
node_2,-275.2329861,1696270806,OutSegs
master,141.583332,1696270811,InSegs
master,-267.198968,1696270811,OutSegs
node_3,51.025232,1696270811,InSegs
node_3,-125.02524,1696270811,OutSegs
node_1,26.8850358,1696270811,InSegs
node_1,-92.4058992,1696270811,OutSegs
node_2,10.460906,1696270811,InSegs
node_2,-88.8403608,1696270811,OutSegs
master,326.78742,1696270816,InSegs
master,-473.877584,1696270816,OutSegs
node_3,147.3108264,1696270816,InSegs
node_3,-216.510858,1696270816,OutSegs
node_1,192.601052,1696270816,InSegs
node_1,-252.449596,1696270816,OutSegs
node_2,313.537502,1696270816,InSegs
node_2,-372.537486,1696270816,OutSegs
master,130.5360064,1696270821,InSegs
master,-261.67512,1696270821,OutSegs
node_3,65.9606475,1696270821,InSegs
node_3,-140.7269415,1696270821,OutSegs
node_1,41.417652,1696270821,InSegs
node_1,-107.99408,1696270821,OutSegs
node_2,29.6880299,1696270821,InSegs
node_2,-109.6070387,1696270821,OutSegs
master,272.0511,1696270826,InSegs
master,-418.04654,1696270826,OutSegs
node_3,140.1032788,1696270826,InSegs
node_3,-210.1369824,1696270826,OutSegs
node_1,155.1823484,1696270826,InSegs
node_1,-218.605922,1696270826,OutSegs
node_2,163.174482,1696270826,InSegs
node_2,-242.255472,1696270826,OutSegs
master,103.71562,1696270831,InSegs
master,-218.001108,1696270831,OutSegs
node_3,141.057222,1696270831,InSegs
node_3,-213.501436,1696270831,OutSegs
node_1,66.020232,1696270831,InSegs
node_1,-134.34364,1696270831,OutSegs
node_2,36.1609378,1696270831,InSegs
node_2,-115.7543,1696270831,OutSegs
master,266.466862,1696270836,InSegs
master,-420.78936,1696270836,OutSegs
node_3,52.9427968,1696270836,InSegs
node_3,-124.4985516,1696270836,OutSegs
node_1,130.9797608,1696270836,InSegs
node_1,-192.4563626,1696270836,OutSegs
node_2,168.9656946,1696270836,InSegs
node_2,-247.772322,1696270836,OutSegs
master,181.236068,1696270841,InSegs
master,-302.413652,1696270841,OutSegs
node_3,209.8677416,1696270841,InSegs
node_3,-269.4770356,1696270841,OutSegs
node_1,137.2226747,1696270841,InSegs
node_1,-203.2524067,1696270841,OutSegs
