4         Threads
50        Connections per thread
600       Seconds


ALL STATS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets         1275.76          ---          ---        14.24689         9.40700        86.52700       201.72700        98.28 
Gets        12756.03         4.67     12751.37        14.22835         9.40700        86.52700       201.72700       497.04 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals      14031.80         4.67     12751.37        14.23003         9.40700        86.52700       201.72700       595.32 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.207        0.000
SET       3.279        5.000
SET       5.119       10.000
SET       6.751       15.000
SET       7.359       20.000
SET       8.159       25.000
SET       8.447       30.000
SET       8.767       35.000
SET       8.959       40.000
SET       9.087       45.000
SET       9.407       50.000
SET       9.791       52.500
SET      10.111       55.000
SET      10.879       57.500
SET      12.031       60.000
SET      12.991       62.500
SET      13.887       65.000
SET      14.911       67.500
SET      15.871       70.000
SET      16.639       72.500
SET      17.151       75.000
SET      17.407       76.250
SET      17.791       77.500
SET      18.175       78.750
SET      18.815       80.000
SET      19.455       81.250
SET      20.095       82.500
SET      20.735       83.750
SET      21.119       85.000
SET      21.375       86.250
SET      21.887       87.500
SET      22.271       88.125
SET      22.655       88.750
SET      23.295       89.375
SET      23.935       90.000
SET      24.575       90.625
SET      25.215       91.250
SET      25.855       91.875
SET      26.751       92.500
SET      27.903       93.125
SET      28.927       93.750
SET      29.311       94.062
SET      29.823       94.375
SET      30.463       94.688
SET      31.231       95.000
SET      31.999       95.312
SET      32.767       95.625
SET      33.535       95.938
SET      34.559       96.250
SET      36.095       96.562
SET      37.631       96.875
SET      38.399       97.031
SET      39.167       97.188
SET      40.191       97.344
SET      41.471       97.500
SET      43.007       97.656
SET      45.311       97.812
SET      47.615       97.969
SET      50.431       98.125
SET      54.015       98.281
SET      58.367       98.438
SET      60.927       98.516
SET      63.743       98.594
SET      66.559       98.672
SET      70.655       98.750
SET      74.751       98.828
SET      80.383       98.906
SET      85.503       98.984
SET      91.135       99.062
SET      97.279       99.141
