4         Threads
50        Connections per thread
600       Seconds


ALL STATS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets         1340.33          ---          ---        13.55509         9.21500        81.91900       195.58300       103.26 
Gets        13401.56        41.25     13360.31        13.54321         9.21500        80.89500       195.58300       523.39 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals      14741.89        41.25     13360.31        13.54429         9.21500        80.89500       195.58300       626.65 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.207        0.000
SET       2.879        5.000
SET       4.543       10.000
SET       5.727       15.000
SET       6.815       20.000
SET       7.391       25.000
SET       8.127       30.000
SET       8.511       35.000
SET       8.767       40.000
SET       9.023       45.000
SET       9.215       50.000
SET       9.407       52.500
SET       9.791       55.000
SET      10.239       57.500
SET      11.007       60.000
SET      11.967       62.500
SET      12.671       65.000
SET      13.503       67.500
SET      14.591       70.000
SET      15.551       72.500
SET      16.383       75.000
SET      16.767       76.250
SET      17.023       77.500
SET      17.279       78.750
SET      17.791       80.000
SET      18.303       81.250
SET      19.071       82.500
SET      19.839       83.750
SET      20.351       85.000
SET      20.991       86.250
SET      21.375       87.500
SET      21.759       88.125
SET      22.143       88.750
SET      22.655       89.375
SET      23.167       90.000
SET      23.935       90.625
SET      24.575       91.250
SET      25.343       91.875
SET      26.111       92.500
SET      27.007       93.125
SET      28.031       93.750
SET      28.543       94.062
SET      29.055       94.375
SET      29.567       94.688
SET      30.079       95.000
SET      30.719       95.312
SET      31.359       95.625
SET      32.255       95.938
SET      33.023       96.250
SET      34.303       96.562
SET      35.839       96.875
SET      36.607       97.031
SET      37.631       97.188
SET      38.655       97.344
SET      40.191       97.500
SET      41.727       97.656
SET      43.519       97.812
SET      45.823       97.969
SET      48.895       98.125
SET      52.479       98.281
SET      56.831       98.438
SET      59.135       98.516
SET      61.695       98.594
SET      64.511       98.672
SET      68.095       98.750
SET      71.679       98.828
SET      76.287       98.906
SET      80.895       98.984
SET      86.527       99.062
SET      92.159       99.141
