hostname,value,timestamp,id,name
node_2,9.8226674,1708875641,InOctets,received
node_2,-258.2155457,1708875641,OutOctets,sent
master,616.3510268,1708875641,InOctets,received
master,-1735.135234,1708875641,OutOctets,sent
node_3,152.8836306,1708875641,InOctets,received
node_3,-250.22297,1708875641,OutOctets,sent
node_1,4.861772,1708875641,InOctets,received
node_1,-246.126942,1708875641,OutOctets,sent
node_2,2.8440801,1708875646,InOctets,received
node_2,-246.4880961,1708875646,OutOctets,sent
master,183.5602832,1708875646,InOctets,received
master,-387.0535714,1708875646,OutOctets,sent
node_3,8.915067,1708875646,InOctets,received
node_3,-234.9348035,1708875646,OutOctets,sent
node_1,9.5123468,1708875646,InOctets,received
node_1,-235.6000529,1708875646,OutOctets,sent
node_2,16.0406081,1708875651,InOctets,received
node_2,-249.710185,1708875651,OutOctets,sent
master,14.6151146,1708875651,InOctets,received
master,-396.6689598,1708875651,OutOctets,sent
node_3,9.2441974,1708875651,InOctets,received
node_3,-237.1272833,1708875651,OutOctets,sent
node_1,9.4875259,1708875651,InOctets,received
node_1,-237.5546348,1708875651,OutOctets,sent
node_2,4.9296953,1708875656,InOctets,received
node_2,-245.9505841,1708875656,OutOctets,sent
master,6.24945,1708875656,InOctets,received
master,-385.9481022,1708875656,OutOctets,sent
node_3,11.2252952,1708875656,InOctets,received
node_3,-234.8359344,1708875656,OutOctets,sent
node_1,11.4085874,1708875656,InOctets,received
node_1,-235.0914069,1708875656,OutOctets,sent
node_2,9.8031837,1708875661,InOctets,received
node_2,-248.1888458,1708875661,OutOctets,sent
master,10.0389319,1708875661,InOctets,received
master,-379.6533391,1708875661,OutOctets,sent
node_3,4.0474985,1708875661,InOctets,received
node_3,-235.210891,1708875661,OutOctets,sent
node_1,3.8581162,1708875661,InOctets,received
node_1,-235.4635094,1708875661,OutOctets,sent
node_2,6.1484221,1708875666,InOctets,received
node_2,-249.9173251,1708875666,OutOctets,sent
master,18.3323688,1708875666,InOctets,received
master,-387.0417178,1708875666,OutOctets,sent
node_3,12.22702,1708875666,InOctets,received
node_3,-239.2075288,1708875666,OutOctets,sent
node_1,12.5161064,1708875666,InOctets,received
node_1,-239.0287023,1708875666,OutOctets,sent
node_2,9.5149238,1708875671,InOctets,received
node_2,-247.6223093,1708875671,OutOctets,sent
master,9.5581844,1708875671,InOctets,received
master,-373.6380939,1708875671,OutOctets,sent
node_3,3.9016442,1708875671,InOctets,received
node_3,-235.5463326,1708875671,OutOctets,sent
node_1,3.1145692,1708875671,InOctets,received
node_1,-235.1883537,1708875671,OutOctets,sent
node_2,3.0567144,1708875676,InOctets,received
node_2,-246.4363626,1708875676,OutOctets,sent
master,6.2273338,1708875676,InOctets,received
master,-375.4018214,1708875676,OutOctets,sent
node_3,7.7405336,1708875676,InOctets,received
node_3,-234.5776017,1708875676,OutOctets,sent
node_1,8.7461492,1708875676,InOctets,received
node_1,-235.6994606,1708875676,OutOctets,sent
node_2,9.19199,1708875681,InOctets,received
node_2,-249.1280404,1708875681,OutOctets,sent
master,14.4975594,1708875681,InOctets,received
master,-375.5095018,1708875681,OutOctets,sent
node_3,5.1216638,1708875681,InOctets,received
node_3,-236.6826967,1708875681,OutOctets,sent
node_1,5.3453488,1708875681,InOctets,received
node_1,-237.7419616,1708875681,OutOctets,sent
node_2,2.2251325,1708875686,InOctets,received
node_2,-245.7361337,1708875686,OutOctets,sent
master,7.928005,1708875686,InOctets,received
master,-380.497023,1708875686,OutOctets,sent
node_3,9.0759818,1708875686,InOctets,received
node_3,-235.8667496,1708875686,OutOctets,sent
node_1,8.4067353,1708875686,InOctets,received
node_1,-235.6486376,1708875686,OutOctets,sent
node_2,9.3661291,1708875691,InOctets,received
node_2,-247.8269138,1708875691,OutOctets,sent
master,9.6935966,1708875691,InOctets,received
master,-372.7681191,1708875691,OutOctets,sent
node_3,3.0973806,1708875691,InOctets,received
node_3,-234.705191,1708875691,OutOctets,sent
node_1,3.8414878,1708875691,InOctets,received
node_1,-235.3679288,1708875691,OutOctets,sent
node_2,10.1319493,1708875696,InOctets,received
node_2,-247.9583967,1708875696,OutOctets,sent
master,14.2926286,1708875696,InOctets,received
master,-419.7056714,1708875696,OutOctets,sent
node_3,16.1131018,1708875696,InOctets,received
node_3,-237.1929598,1708875696,OutOctets,sent
node_1,31.8979016,1708875696,InOctets,received
node_1,-239.2093722,1708875696,OutOctets,sent
node_2,9.237731,1708875701,InOctets,received
node_2,-247.7892851,1708875701,OutOctets,sent
master,10.105401,1708875701,InOctets,received
master,-375.1041586,1708875701,OutOctets,sent
node_3,4.4248552,1708875701,InOctets,received
node_3,-235.6470264,1708875701,OutOctets,sent
node_1,5.4465718,1708875701,InOctets,received
node_1,-235.8422206,1708875701,OutOctets,sent
node_2,3.2687202,1708875706,InOctets,received
node_2,-247.0491356,1708875706,OutOctets,sent
master,8.9693984,1708875706,InOctets,received
master,-376.1759898,1708875706,OutOctets,sent
node_3,8.5312296,1708875706,InOctets,received
node_3,-235.2989488,1708875706,OutOctets,sent
node_1,9.0348023,1708875706,InOctets,received
node_1,-236.412495,1708875706,OutOctets,sent
node_2,10.623245,1708875711,InOctets,received
node_2,-249.1514422,1708875711,OutOctets,sent
master,11.9430974,1708875711,InOctets,received
