hostname,value,timestamp,id
master,226.566128,1695928741,InSegs
master,-368.058744,1695928741,OutSegs
node_3,189.32595,1695928741,InSegs
node_3,-268,1695928741,OutSegs
node_2,193.747234,1695928741,InSegs
node_2,-279.49048,1695928741,OutSegs
node_1,185.2076826,1695928741,InSegs
node_1,-255.462918,1695928741,OutSegs
master,89.79538,1695928746,InSegs
master,-223.429154,1695928746,OutSegs
node_3,26.588247,1695928746,InSegs
node_3,-105.15146,1695928746,OutSegs
node_2,7.9383745,1695928746,InSegs
node_2,-93.9950907,1695928746,OutSegs
node_1,40.64309,1695928746,InSegs
node_1,-112.92324,1695928746,OutSegs
master,264.181904,1695928751,InSegs
master,-410.169692,1695928751,OutSegs
node_3,175.885798,1695928751,InSegs
node_3,-254.848546,1695928751,OutSegs
node_2,194.199996,1695928751,InSegs
node_2,-280.200012,1695928751,OutSegs
node_1,151.7569144,1695928751,InSegs
node_1,-222.076736,1695928751,OutSegs
master,72.291462,1695928756,InSegs
master,-202.1429024,1695928756,OutSegs
node_3,35.7751494,1695928756,InSegs
node_3,-114.0875986,1695928756,OutSegs
node_2,30.79124,1695928756,InSegs
node_2,-114.878281,1695928756,OutSegs
node_1,56.799996,1695928756,InSegs
node_1,-126.800004,1695928756,OutSegs
master,291.95188,1695928761,InSegs
master,-445.559578,1695928761,OutSegs
node_3,158.7507824,1695928761,InSegs
node_3,-234.638322,1695928761,OutSegs
node_2,170.6087616,1695928761,InSegs
node_2,-256.721723,1695928761,OutSegs
node_1,150.2000066,1695928761,InSegs
node_1,-221.0000112,1695928761,OutSegs
master,65.9165746,1695928766,InSegs
master,-185.956188,1695928766,OutSegs
node_3,48.2916881,1695928766,InSegs
node_3,-128.1436101,1695928766,OutSegs
node_2,50.34974,1695928766,InSegs
node_2,-136.064122,1695928766,OutSegs
node_1,144.620745,1695928766,InSegs
node_1,-214.0511614,1695928766,OutSegs
master,248.683156,1695928771,InSegs
master,-405.470244,1695928771,OutSegs
node_3,162.782374,1695928771,InSegs
node_3,-223.130456,1695928771,OutSegs
node_2,149.050252,1695928771,InSegs
node_2,-236.33588,1695928771,OutSegs
node_1,47.7792458,1695928771,InSegs
node_1,-117.7488464,1695928771,OutSegs
master,122.972916,1695928776,InSegs
master,-249.193444,1695928776,OutSegs
node_3,53.5261306,1695928776,InSegs
node_3,-133.3261326,1695928776,OutSegs
node_2,54.9999993,1695928776,InSegs
node_2,-143.1999971,1695928776,OutSegs
node_1,192.4258564,1695928776,InSegs
node_1,-263.2041186,1695928776,OutSegs
master,230.653788,1695928781,InSegs
master,-386.433234,1695928781,OutSegs
node_3,146.2738804,1695928781,InSegs
node_3,-221.073872,1695928781,OutSegs
node_2,148.5999976,1695928781,InSegs
node_2,-230.59998,1695928781,OutSegs
node_1,9.0216503,1695928781,InSegs
node_1,-78.5881675,1695928781,OutSegs
master,138.0542294,1695928786,InSegs
master,-267.0008254,1695928786,OutSegs
node_3,53.5999987,1695928786,InSegs
node_3,-133.6000047,1695928786,OutSegs
node_2,70.330986,1695928786,InSegs
node_2,-156.646378,1695928786,OutSegs
node_1,186.352468,1695928786,InSegs
node_1,-255.60773,1695928786,OutSegs
master,176.532682,1695928791,InSegs
master,-321.67273,1695928791,OutSegs
node_3,159.525934,1695928791,InSegs
node_3,-219.5259236,1695928791,OutSegs
node_2,130.9834729,1695928791,InSegs
node_2,-216.2680663,1695928791,OutSegs
